Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/31/2019,540,540,540,540,0,0.00%,0,0
10/30/2019,540,540,540,540,1.5,+0.28%,0,520
10/29/2019,538.5,538.5,538.5,538.5,0.75,+0.14%,0,520
10/28/2019,537.75,537.75,537.75,537.75,0,0.00%,0,520
10/25/2019,537.75,537.75,537.75,537.75,0.75,+0.14%,0,520
10/24/2019,537,537,537,537,3.5,+0.66%,0,520
10/23/2019,533.5,533.5,533.5,533.5,0,0.00%,0,520
10/22/2019,533.5,533.5,533.5,533.5,2.5,+0.47%,0,520
10/21/2019,531.25,531.25,531,531,-0.25,-0.05%,0,520
10/18/2019,531.25,531.25,531.25,531.25,3,+0.57%,0,520
10/17/2019,528.25,528.25,528.25,528.25,1,+0.19%,0,520
10/16/2019,527.25,527.25,527.25,527.25,9.25,+1.79%,0,520
10/15/2019,518,518,518,518,1.25,+0.24%,0,520
10/14/2019,516.75,516.75,516.75,516.75,-3.25,-0.63%,0,520
10/11/2019,520,520,520,520,-1.75,-0.34%,0,520
10/10/2019,521.75,521.75,521.75,521.75,1,+0.19%,0,520
10/09/2019,520.75,520.75,520.75,520.75,3,+0.58%,0,520
10/08/2019,517.75,517.75,517.75,517.75,2.75,+0.53%,0,520
10/07/2019,515,515,515,515,1.5,+0.29%,0,520
10/04/2019,513.5,513.5,513.5,513.5,3,+0.59%,0,520
10/03/2019,510.5,510.5,510.5,510.5,-0.5,-0.10%,0,520
10/02/2019,511,511,511,511,-6,-1.16%,0,520
10/01/2019,517,517,517,517,7.75,+1.52%,0,520
09/30/2019,509.25,509.25,509.25,509.25,-4,-0.78%,0,520
09/27/2019,513.25,513.25,513.25,513.25,-3.75,-0.73%,0,520
09/26/2019,517,517,517,517,5.25,+1.03%,120,520
09/25/2019,511.75,511.75,511.75,511.75,0.5,+0.10%,120,520
09/24/2019,511.25,511.25,511.25,511.25,-11.25,-2.15%,0,640
09/23/2019,522.5,522.5,522.5,522.5,-10,-1.88%,0,640
09/20/2019,532.5,532.5,532.5,532.5,-2.75,-0.51%,0,640
09/19/2019,535.25,535.25,535.25,535.25,-4.25,-0.79%,0,640
09/18/2019,539.5,539.5,539.5,539.5,-6.25,-1.15%,0,640
09/17/2019,545.75,545.75,545.75,545.75,13.25,+2.49%,0,640
09/16/2019,532.5,532.5,532.5,532.5,0,0.00%,0,640
09/13/2019,532.5,532.5,532.5,532.5,-0.25,-0.05%,0,640
09/12/2019,532.75,532.75,532.75,532.75,-3.5,-0.65%,0,640
09/11/2019,536.25,536.25,536.25,536.25,-4.75,-0.88%,0,640
09/10/2019,541,541,541,541,6,+1.12%,0,640
09/09/2019,535,535,535,535,0,0.00%,0,640
09/06/2019,535,535,535,535,6,+1.13%,0,640
09/05/2019,529,529,529,529,0.75,+0.14%,0,640
09/04/2019,528.25,528.25,528.25,528.25,4.5,+0.86%,0,640
09/03/2019,523.75,523.75,523.75,523.75,-11,-2.06%,0,640
08/30/2019,534.75,534.75,534.75,534.75,4.25,+0.80%,0,640
08/29/2019,530.5,530.5,530.5,530.5,-9.25,-1.71%,0,640
08/28/2019,539.75,539.75,539.75,539.75,3,+0.56%,0,640
08/27/2019,536.75,536.75,536.75,536.75,-8.5,-1.56%,0,640
08/26/2019,545.25,545.25,545.25,545.25,0.5,+0.09%,0,640
08/23/2019,544.75,544.75,544.75,544.75,0.5,+0.09%,0,640
08/22/2019,544.25,544.25,544.25,544.25,10.75,+2.01%,0,640
08/21/2019,533.5,533.5,533.5,533.5,6.75,+1.28%,0,640
08/20/2019,526.75,526.75,526.75,526.75,4.75,+0.91%,0,640
08/19/2019,522,522,522,522,-8,-1.51%,0,640
08/16/2019,530,530,530,530,1.25,+0.24%,0,640
08/15/2019,528.75,528.75,528.75,528.75,-9.5,-1.76%,0,640
08/14/2019,538.25,538.25,538.25,538.25,4.5,+0.84%,0,640
08/13/2019,533.75,533.75,533.75,533.75,4,+0.76%,0,640
08/12/2019,529.75,529.75,529.75,529.75,0,0.00%,0,640
08/09/2019,529.75,529.75,529.75,529.75,8.75,+1.68%,0,640
08/08/2019,521,521,521,521,7,+1.36%,120,640
08/07/2019,514,514,514,514,0,0.00%,0,560
08/06/2019,514,514,514,514,0.25,+0.05%,0,560
08/05/2019,513.75,513.75,513.75,513.75,2.5,+0.49%,0,560
08/02/2019,511.25,511.25,511.25,511.25,-2.25,-0.44%,0,560
08/01/2019,513.5,513.5,513.5,513.5,-4.75,-0.92%,0,560
07/31/2019,518.25,518.25,518.25,518.25,0.25,+0.05%,0,560
07/30/2019,518,518,518,518,0,0.00%,0,560
07/29/2019,518,518,518,518,-1.5,-0.29%,0,560
07/26/2019,519.5,519.5,519.5,519.5,-0.75,-0.14%,0,560
07/25/2019,520.25,520.25,520.25,520.25,7,+1.36%,0,560
07/24/2019,513.25,513.25,513.25,513.25,5,+0.98%,0,560
07/23/2019,508.25,508.25,508.25,508.25,3.5,+0.69%,0,560
07/22/2019,504.75,504.75,504.75,504.75,2,+0.40%,0,560
07/19/2019,502.75,502.75,502.75,502.75,-2.25,-0.45%,0,560
07/18/2019,505,505,505,505,-1.75,-0.35%,0,560
07/17/2019,506.75,506.75,506.75,506.75,-0.25,-0.05%,0,560
07/16/2019,507,507,507,507,-0.25,-0.05%,0,560
07/15/2019,507.25,507.25,507.25,507.25,4.75,+0.95%,0,560
07/12/2019,502.5,502.5,502.5,502.5,2,+0.40%,0,560
07/11/2019,500.5,500.5,500.5,500.5,6.25,+1.26%,0,560
07/10/2019,494.25,494.25,494.25,494.25,2,+0.41%,0,560
07/09/2019,492.25,492.25,492.25,492.25,-4,-0.81%,0,560
07/08/2019,496.25,496.25,496.25,496.25,-4.5,-0.90%,0,560
07/05/2019,500.75,500.75,500.75,500.75,-1.5,-0.30%,0,560
07/03/2019,502.25,502.25,502.25,502.25,-1.25,-0.25%,0,560
07/02/2019,503.5,503.5,503.5,503.5,1.5,+0.30%,0,560
07/01/2019,502,502,502,502,1.5,+0.30%,0,560
06/28/2019,500.5,500.5,500.5,500.5,0.5,+0.10%,0,560
06/27/2019,500,500,500,500,1.25,+0.25%,0,560
06/26/2019,498.75,498.75,498.75,498.75,0.75,+0.15%,160,560
06/25/2019,498,498,498,498,-4.25,-0.85%,0,440
06/24/2019,502.25,502.25,502.25,502.25,-2.75,-0.54%,0,440
06/21/2019,505,505,505,505,1,+0.20%,0,440
06/20/2019,504,504,504,504,-3.5,-0.69%,0,440
06/19/2019,507.5,507.5,507.5,507.5,7.25,+1.45%,0,440
06/18/2019,500.25,500.25,500.25,500.25,0,0.00%,0,440
06/17/2019,500.25,500.25,500.25,500.25,0.5,+0.10%,0,440
06/14/2019,499.75,499.75,499.75,499.75,-1.5,-0.30%,0,440
06/13/2019,501.25,501.25,501.25,501.25,6.5,+1.31%,0,440
06/12/2019,494.75,494.75,494.75,494.75,-6.25,-1.25%,0,440
06/11/2019,501,501,501,501,3.5,+0.70%,0,440
06/10/2019,497.5,497.5,497.5,497.5,-6.75,-1.34%,0,440
06/07/2019,504.25,504.25,504.25,504.25,-3.75,-0.74%,0,440
06/06/2019,508,508,508,508,0,0.00%,0,440
06/05/2019,508,508,508,508,0,0.00%,0,440
06/04/2019,508,508,508,508,6,+1.20%,0,440
06/03/2019,502,502,502,502,-8.25,-1.62%,0,440
05/31/2019,510.25,510.25,510.25,510.25,-3.75,-0.73%,0,440
05/30/2019,514,514,514,514,-2.75,-0.53%,0,440
05/29/2019,516.75,516.75,516.75,516.75,6.5,+1.27%,0,440
05/28/2019,510.25,510.25,510.25,510.25,7.5,+1.49%,0,440
05/24/2019,502.75,502.75,502.75,502.75,1.5,+0.30%,0,440
05/23/2019,501.25,501.25,501.25,501.25,-9.75,-1.91%,0,440
