Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/31/2020,593.5,593.5,593.5,593.5,0,0.00%,0,0
07/30/2020,593.5,593.5,593.5,593.5,0.25,+0.04%,0,540
07/29/2020,593.25,593.25,593.25,593.25,1,+0.17%,0,540
07/28/2020,592.25,592.25,592.25,592.25,-2,-0.34%,0,540
07/27/2020,594.25,594.25,594.25,594.25,-4.5,-0.75%,0,540
07/24/2020,598.75,598.75,598.75,598.75,3.5,+0.59%,0,540
07/23/2020,595.25,595.25,595.25,595.25,3.25,+0.55%,0,540
07/22/2020,592,592,592,592,1.5,+0.25%,0,540
07/21/2020,590.5,590.5,590.5,590.5,-1.5,-0.25%,0,540
07/20/2020,592,592,592,592,5,+0.85%,0,540
07/17/2020,587,587,587,587,9.75,+1.69%,0,540
07/16/2020,577.25,577.25,577.25,577.25,-1.25,-0.22%,0,540
07/15/2020,578.5,578.5,578.5,578.5,7.5,+1.31%,0,540
07/14/2020,571,571,571,571,9.25,+1.65%,0,540
07/13/2020,561.75,561.75,561.75,561.75,3.5,+0.63%,0,540
07/10/2020,558.25,558.25,558.25,558.25,0.5,+0.09%,0,540
07/09/2020,557.75,557.75,557.75,557.75,0,0.00%,0,540
07/08/2020,557.75,557.75,557.75,557.75,7,+1.27%,0,540
07/07/2020,550.75,550.75,550.75,550.75,-5,-0.90%,0,540
07/06/2020,555.75,555.75,555.75,555.75,6.5,+1.18%,0,540
07/02/2020,549.25,549.25,549.25,549.25,7.5,+1.38%,0,540
07/01/2020,541.75,541.75,541.75,541.75,7,+1.31%,0,540
06/30/2020,534.75,534.75,534.75,534.75,-9,-1.66%,0,540
06/29/2020,543.75,543.75,543.75,543.75,-7.25,-1.32%,43,540
06/26/2020,551,551,551,551,-6,-1.08%,57,572
06/25/2020,557,557,557,557,-10.75,-1.89%,0,572
06/24/2020,567.75,567.75,567.75,567.75,-7.75,-1.35%,134,572
06/23/2020,575.5,575.5,575.5,575.5,5.75,+1.01%,0,706
06/22/2020,569.75,569.75,569.75,569.75,-6.25,-1.09%,0,706
06/19/2020,576,576,576,576,24.75,+4.49%,0,706
06/18/2020,551.25,551.25,551.25,551.25,2,+0.36%,40,706
06/17/2020,549.25,549.25,549.25,549.25,-0.5,-0.09%,72,746
06/16/2020,549.75,549.75,549.75,549.75,15.5,+2.90%,0,746
06/15/2020,534.25,534.25,534.25,534.25,-12.75,-2.33%,0,746
06/12/2020,547,547,547,547,-5.25,-0.95%,0,746
06/11/2020,552.25,552.25,552.25,552.25,3.5,+0.64%,0,746
06/10/2020,548.75,548.75,548.75,548.75,-7,-1.26%,0,746
06/09/2020,555.75,555.75,555.75,555.75,6.5,+1.18%,0,746
06/08/2020,549.25,549.25,549.25,549.25,0,0.00%,0,746
06/05/2020,549.25,549.25,549.25,549.25,8.25,+1.52%,0,746
06/04/2020,541,541,541,541,-16.25,-2.92%,0,746
06/03/2020,557.25,557.25,557.25,557.25,14.75,+2.72%,0,746
06/02/2020,542.5,542.5,542.5,542.5,14,+2.65%,0,746
06/01/2020,528.5,528.5,528.5,528.5,2.5,+0.48%,0,746
05/29/2020,526,526,526,526,5.75,+1.11%,0,746
05/28/2020,520.25,520.25,520.25,520.25,-3.75,-0.72%,120,746
05/27/2020,524,524,524,524,27.25,+5.49%,0,866
05/26/2020,496.75,496.75,496.75,496.75,0,0.00%,0,866
05/22/2020,496.75,496.75,496.75,496.75,-10.5,-2.07%,0,866
05/21/2020,507.25,507.25,507.25,507.25,10.25,+2.06%,0,866
05/20/2020,497,497,497,497,-6.5,-1.29%,0,866
05/19/2020,503.5,503.5,503.5,503.5,10.25,+2.08%,0,866
05/18/2020,493.25,493.25,493.25,493.25,9.25,+1.91%,0,866
05/15/2020,484,484,484,484,12,+2.54%,34,866
05/14/2020,472,472,472,472,-3.75,-0.79%,0,900
05/13/2020,475.75,475.75,475.75,475.75,7.75,+1.66%,0,900
05/12/2020,468,468,468,468,-3.5,-0.74%,0,900
05/11/2020,471.5,471.5,471.5,471.5,0,0.00%,0,900
05/08/2020,471.5,471.5,471.5,471.5,16,+3.51%,0,900
05/07/2020,455.5,455.5,455.5,455.5,0,0.00%,0,900
05/06/2020,455.5,455.5,455.5,455.5,-4.75,-1.03%,0,900
05/05/2020,460.25,460.25,460.25,460.25,0.25,+0.05%,0,900
05/04/2020,460,460,460,460,-23,-4.76%,0,900
05/01/2020,483,483,483,483,0,0.00%,0,900
04/30/2020,483,483,483,483,12,+2.55%,0,900
04/29/2020,471,471,471,471,3.75,+0.80%,92,900
04/28/2020,467.25,467.25,467.25,467.25,-1.25,-0.27%,0,992
04/27/2020,468.5,468.5,468.5,468.5,-10.25,-2.14%,100,992
04/24/2020,478.75,478.75,478.75,478.75,-9.5,-1.95%,80,892
04/23/2020,488.25,488.25,488.25,488.25,14.25,+3.01%,0,852
04/22/2020,474,474,474,474,9,+1.94%,40,852
04/21/2020,465,465,465,465,-37.25,-7.42%,0,812
04/20/2020,502.25,502.25,502.25,502.25,-0.75,-0.15%,40,812
04/17/2020,503,503,503,503,6.75,+1.36%,0,772
04/16/2020,496.25,496.25,496.25,496.25,-12.25,-2.41%,0,772
04/15/2020,508.5,508.5,508.5,508.5,0.75,+0.15%,0,772
04/14/2020,507.75,507.75,507.75,507.75,-4.25,-0.83%,0,772
04/13/2020,512,512,512,512,-1.25,-0.24%,0,772
04/09/2020,513.25,513.25,513.25,513.25,-11,-2.10%,0,772
04/08/2020,524.25,524.25,524.25,524.25,7.75,+1.50%,0,772
04/07/2020,516.5,516.5,516.5,516.5,17.5,+3.51%,0,772
04/06/2020,499,499,499,499,1,+0.20%,0,772
04/03/2020,498,498,498,498,-14,-2.73%,0,772
04/02/2020,512,512,512,512,-0.5,-0.10%,0,772
04/01/2020,512.5,512.5,512.5,512.5,-19,-3.57%,0,772
03/31/2020,531.5,531.5,531.5,531.5,-5.5,-1.02%,80,772
03/30/2020,537,537,537,537,5.75,+1.08%,0,692
03/27/2020,531.25,531.25,531.25,531.25,4.25,+0.81%,0,692
03/26/2020,527,527,527,527,-3.25,-0.61%,0,692
03/25/2020,530.25,530.25,530.25,530.25,14,+2.71%,0,692
03/24/2020,516.25,516.25,516.25,516.25,12.25,+2.43%,0,692
03/23/2020,504,504,504,504,-10.25,-1.99%,0,692
03/20/2020,514.25,514.25,514.25,514.25,26.5,+5.43%,0,692
03/19/2020,487.75,487.75,487.75,487.75,-7.5,-1.51%,0,692
03/18/2020,495.25,495.25,495.25,495.25,-5.5,-1.10%,0,692
03/17/2020,500.75,500.75,500.75,500.75,-3.75,-0.74%,0,692
03/16/2020,504.5,504.5,504.5,504.5,-18.75,-3.58%,0,692
03/13/2020,523.25,523.25,523.25,523.25,-5.25,-0.99%,0,692
03/12/2020,528.5,528.5,528.5,528.5,-26.5,-4.77%,0,692
03/11/2020,555,555,555,555,3.75,+0.68%,0,692
03/10/2020,551.25,551.25,551.25,551.25,-2,-0.36%,0,692
03/09/2020,553.25,553.25,553.25,553.25,-30.5,-5.22%,0,692
03/06/2020,583.75,583.75,583.75,583.75,-17.75,-2.95%,0,692
03/05/2020,601.5,601.5,601.5,601.5,-1.5,-0.25%,0,692
03/04/2020,603,603,603,603,24.75,+4.28%,0,692
03/03/2020,578.25,578.25,578.25,578.25,19.5,+3.49%,0,692
03/02/2020,558.75,558.75,558.75,558.75,5.75,+1.04%,0,692
02/28/2020,553,553,553,553,-28.75,-4.94%,0,692
02/27/2020,581.75,581.75,581.75,581.75,14.5,+2.56%,0,692
02/26/2020,567.25,567.25,567.25,567.25,1.5,+0.27%,0,692
02/25/2020,565.75,565.75,565.75,565.75,-23.75,-4.03%,0,692
02/24/2020,589.5,589.5,589.5,589.5,-13.75,-2.28%,0,692
02/21/2020,603.25,603.25,603.25,603.25,5.75,+0.96%,0,692
02/20/2020,597.5,597.5,597.5,597.5,5.75,+0.97%,20,692
02/19/2020,591.75,591.75,591.75,591.75,-14,-2.31%,0,672
02/18/2020,605.75,605.75,605.75,605.75,1.75,+0.29%,40,672
02/14/2020,604,604,604,604,-4,-0.66%,0,632
02/13/2020,608,608,608,608,-9.75,-1.58%,40,632
02/12/2020,617.75,617.75,617.75,617.75,12,+1.98%,60,592
02/11/2020,605.75,605.75,605.75,605.75,-8.5,-1.38%,200,652
02/10/2020,614.25,614.25,614.25,614.25,-10,-1.60%,0,772
02/07/2020,624.25,624.25,624.25,624.25,-16.5,-2.58%,0,772
02/06/2020,640.75,640.75,640.75,640.75,10.25,+1.63%,0,772
02/05/2020,630.5,630.5,630.5,630.5,30,+5.00%,24,772
02/04/2020,600.5,600.5,600.5,600.5,15.75,+2.69%,0,748
02/03/2020,584.75,584.75,584.75,584.75,-1.25,-0.21%,0,748
01/31/2020,586,586,586,586,-10.75,-1.80%,0,748
01/30/2020,596.75,596.75,596.75,596.75,-15.25,-2.49%,0,748
01/29/2020,612,612,612,612,36.25,+6.30%,80,748
01/28/2020,575.75,575.75,575.75,575.75,-66,-10.28%,0,668
01/27/2020,641.75,641.75,641.75,641.75,0,0.00%,0,668
01/24/2020,641.75,641.75,641.75,641.75,-14.75,-2.25%,0,668
01/23/2020,656.5,656.5,656.5,656.5,-13.25,-1.98%,0,668
01/22/2020,669.75,669.75,669.75,669.75,16.5,+2.53%,0,668
01/21/2020,653.25,653.25,653.25,653.25,3.25,+0.50%,40,668
01/17/2020,650,650,650,650,-9.25,-1.40%,20,628
