Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/30/2022,1257.25,1257.25,1257.25,1257.25,0,0.00%,0,0
06/29/2022,1257.25,1257.25,1257.25,1257.25,-1.75,-0.14%,0,5124
06/28/2022,1259,1259,1259,1259,2.25,+0.18%,0,5124
06/27/2022,1256.75,1256.75,1256.75,1256.75,11.25,+0.90%,20,5124
06/24/2022,1245.5,1245.5,1245.5,1245.5,-4.25,-0.34%,0,5124
06/23/2022,1249.75,1249.75,1249.75,1249.75,15.5,+1.26%,0,5124
06/22/2022,1234.25,1234.25,1234.25,1234.25,-36.75,-2.89%,0,5124
06/21/2022,1271,1271,1271,1271,-46.25,-3.51%,0,5124
06/17/2022,1317.25,1317.25,1317.25,1317.25,-2,-0.15%,0,5124
06/16/2022,1319.25,1319.25,1319.25,1319.25,-8.75,-0.66%,0,5124
06/15/2022,1328,1328,1328,1328,-20.5,-1.52%,0,5124
06/14/2022,1348.5,1348.5,1348.5,1348.5,9.25,+0.69%,0,5124
06/13/2022,1339.25,1339.25,1339.25,1339.25,-20.5,-1.51%,38,5124
06/10/2022,1359.75,1359.75,1359.75,1359.75,-48.25,-3.43%,0,5124
06/09/2022,1408,1408,1408,1408,-43.25,-2.98%,0,5124
06/08/2022,1451.25,1451.25,1451.25,1451.25,-4.25,-0.29%,0,5124
06/07/2022,1455.5,1455.5,1455.5,1455.5,8.5,+0.59%,0,5124
06/06/2022,1447,1447,1447,1447,0,0.00%,0,5124
06/03/2022,1447,1447,1447,1447,2.25,+0.16%,0,5124
06/02/2022,1444.75,1444.75,1444.75,1444.75,17.25,+1.21%,80,5124
06/01/2022,1427.5,1427.5,1427.5,1427.5,5.25,+0.37%,0,5124
05/31/2022,1422.25,1422.25,1422.25,1422.25,-3,-0.21%,200,5124
05/27/2022,1425.25,1425.25,1425.25,1425.25,-36,-2.46%,40,5124
05/26/2022,1461.25,1461.25,1461.25,1461.25,28.75,+2.01%,40,5164
05/25/2022,1432.5,1432.5,1432.5,1432.5,-21,-1.44%,0,5164
05/24/2022,1453.5,1453.5,1453.5,1453.5,41.75,+2.96%,220,5164
05/23/2022,1411.75,1411.75,1411.75,1411.75,34.75,+2.52%,290,5164
05/20/2022,1377,1377,1377,1377,9.5,+0.69%,0,5454
05/19/2022,1367.5,1367.5,1367.5,1367.5,-15.5,-1.12%,0,5454
05/18/2022,1383,1383,1383,1383,3.25,+0.24%,40,5454
05/17/2022,1379.75,1379.75,1379.75,1379.75,-1.5,-0.11%,720,5494
05/16/2022,1381.25,1381.25,1381.25,1381.25,0,0.00%,0,6214
05/13/2022,1381.25,1381.25,1381.25,1381.25,-0.5,-0.04%,0,6214
05/12/2022,1381.75,1381.75,1381.75,1381.75,-33.25,-2.35%,0,6214
05/11/2022,1415,1415,1415,1415,32,+2.31%,280,6214
05/10/2022,1383,1383,1383,1383,-16.75,-1.20%,130,6214
05/09/2022,1399.75,1399.75,1399.75,1399.75,4.5,+0.32%,0,6324
05/06/2022,1395.25,1395.25,1395.25,1395.25,-58.75,-4.04%,240,6566
05/05/2022,1454,1454,1454,1454,-65.25,-4.29%,54,6204
05/04/2022,1519.25,1519.25,1519.25,1519.25,0,0.00%,0,6214
05/03/2022,1519.25,1519.25,1519.25,1519.25,0,0.00%,0,6214
05/02/2022,1519.25,1519.25,1519.25,1519.25,0,0.00%,0,6214
04/29/2022,1519.25,1519.25,1519.25,1519.25,40.5,+2.74%,240,6214
04/28/2022,1478.75,1478.75,1478.75,1478.75,-16.75,-1.12%,720,6454
04/27/2022,1495.5,1495.5,1495.5,1495.5,112.5,+8.13%,220,5874
04/26/2022,1383,1383,1383,1383,34.75,+2.58%,52,5994
04/25/2022,1348.25,1348.25,1348.25,1348.25,-61.5,-4.36%,460,5954
