Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/28/2023,843.25,843.25,843.25,843.25,-1.5,-0.18%,0,0
04/27/2023,844.75,844.75,844.75,844.75,-2.75,-0.32%,0,5325
04/26/2023,847.5,847.5,847.5,847.5,-3.25,-0.38%,0,5325
04/25/2023,850.75,850.75,850.75,850.75,-3.75,-0.44%,0,5325
04/24/2023,854.5,854.5,854.5,854.5,0,0.00%,0,5325
04/21/2023,854.5,854.5,854.5,854.5,0,0.00%,0,5325
04/20/2023,854.5,854.5,854.5,854.5,-1.75,-0.20%,0,5325
04/19/2023,856.25,856.25,856.25,856.25,-3.5,-0.41%,0,5325
04/18/2023,859.75,859.75,859.75,859.75,13,+1.54%,0,5325
04/17/2023,846.75,846.75,846.75,846.75,4.75,+0.56%,0,5325
04/14/2023,842,842,842,842,-1.75,-0.21%,0,5325
04/13/2023,843.75,843.75,843.75,843.75,-5.25,-0.62%,0,5325
04/12/2023,849,849,849,849,-14.75,-1.71%,0,5325
04/11/2023,863.75,863.75,863.75,863.75,5.5,+0.64%,0,5325
04/10/2023,858.25,858.25,858.25,858.25,-1.5,-0.17%,0,5325
04/06/2023,859.75,859.75,859.75,859.75,-10.75,-1.23%,160,5325
04/05/2023,870.5,870.5,870.5,870.5,-18.25,-2.05%,160,5365
04/04/2023,888.75,888.75,888.75,888.75,20.25,+2.33%,0,5525
04/03/2023,868.5,868.5,868.5,868.5,25,+2.96%,0,5525
03/31/2023,843.5,843.5,843.5,843.5,-5.25,-0.62%,0,5525
03/30/2023,848.75,848.75,848.75,848.75,16.5,+1.98%,0,5525
03/29/2023,832.25,832.25,832.25,832.25,4.75,+0.57%,40,5525
03/28/2023,827.5,827.5,827.5,827.5,24.25,+3.02%,0,5565
03/27/2023,803.25,803.25,803.25,803.25,10.75,+1.36%,400,5565
03/24/2023,792.5,792.5,792.5,792.5,-17.5,-2.16%,160,5640
03/23/2023,810,810,810,810,-9,-1.10%,1000,5560
03/22/2023,819,819,819,819,-24.25,-2.88%,120,6040
03/21/2023,843.25,843.25,843.25,843.25,1.75,+0.21%,200,6040
03/20/2023,841.5,841.5,841.5,841.5,-30.25,-3.47%,40,5960
03/17/2023,871.75,871.75,871.75,871.75,0,0.00%,280,6000
03/16/2023,871.75,871.75,871.75,871.75,-10.75,-1.22%,280,5720
03/15/2023,882.5,882.5,882.5,882.5,7.75,+0.89%,120,5600
03/14/2023,874.75,874.75,874.75,874.75,-13,-1.46%,290,5600
03/13/2023,887.75,887.75,887.75,887.75,-7.25,-0.81%,60,5650
03/10/2023,895,895,895,895,-28.25,-3.06%,240,5690
03/09/2023,923.25,923.25,923.25,923.25,5.75,+0.63%,120,5535
03/08/2023,917.5,917.5,917.5,917.5,-13.75,-1.48%,200,5535
03/07/2023,931.25,931.25,931.25,931.25,-18.75,-1.97%,120,5735
03/06/2023,950,950,950,950,-15,-1.55%,160,5655
03/03/2023,965,965,965,965,14.5,+1.53%,320,5535
03/02/2023,950.5,950.5,950.5,950.5,20.25,+2.18%,200,5735
03/01/2023,930.25,930.25,930.25,930.25,12.75,+1.39%,40,5735
02/28/2023,917.5,917.5,917.5,917.5,-20.5,-2.19%,560,5695
02/27/2023,938,938,938,938,-2,-0.21%,40,5135
02/24/2023,940,940,940,940,-7.75,-0.82%,440,5135
02/23/2023,947.75,947.75,947.75,947.75,20.5,+2.21%,200,5215
02/22/2023,927.25,927.25,927.25,927.25,-2.5,-0.27%,400,5215
02/21/2023,929.75,929.75,929.75,929.75,2.5,+0.27%,280,5375
02/17/2023,927.25,927.25,927.25,927.25,7,+0.76%,360,5355
02/16/2023,920.25,920.25,920.25,920.25,26.25,+2.94%,640,5235
02/15/2023,894,894,894,894,-14.75,-1.62%,420,5395
02/14/2023,908.75,908.75,908.75,908.75,12.5,+1.39%,600,5535
02/13/2023,896.25,896.25,896.25,896.25,-7.25,-0.80%,400,5895
02/10/2023,903.5,903.5,903.5,903.5,-16,-1.74%,200,5695
02/09/2023,919.5,919.5,919.5,919.5,-8,-0.86%,80,5735
02/08/2023,927.5,927.5,927.5,927.5,16.25,+1.78%,240,5755
02/07/2023,911.25,911.25,911.25,911.25,2.25,+0.25%,160,5795
02/06/2023,909,909,909,909,0,0.00%,0,5795
02/03/2023,909,909,909,909,20.25,+2.28%,260,5795
02/02/2023,888.75,888.75,888.75,888.75,-9.25,-1.03%,480,5575
02/01/2023,898,898,898,898,0,0.00%,0,5615
01/31/2023,898,898,898,898,-30,-3.23%,480,5615
01/30/2023,928,928,928,928,8.25,+0.90%,380,5695
01/27/2023,919.75,919.75,919.75,919.75,29.25,+3.28%,360,5535
01/26/2023,890.5,890.5,890.5,890.5,6.75,+0.76%,220,5175
