Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/28/2019,547.5,547.5,547.5,547.5,3.25,+0.60%,0,540
08/27/2019,544.25,544.25,544.25,544.25,-8,-1.45%,20,540
08/26/2019,552.25,552.25,552.25,552.25,1.25,+0.23%,0,520
08/23/2019,551,551,551,551,-0.5,-0.09%,80,520
08/22/2019,551.5,551.5,551.5,551.5,7,+1.29%,0,440
08/21/2019,544.5,544.5,544.5,544.5,5.75,+1.07%,0,440
08/20/2019,538.75,538.75,538.75,538.75,6,+1.13%,0,440
08/19/2019,532.75,532.75,532.75,532.75,-8,-1.48%,0,440
08/16/2019,540.75,540.75,540.75,540.75,1.75,+0.32%,0,440
08/15/2019,539,539,539,539,-7.5,-1.37%,0,440
08/14/2019,546.5,546.5,546.5,546.5,5.25,+0.97%,0,440
08/13/2019,541.25,541.25,541.25,541.25,4,+0.74%,0,440
08/12/2019,537.25,537.25,537.25,537.25,0,0.00%,0,440
08/09/2019,537.25,537.25,537.25,537.25,8.25,+1.56%,0,440
08/08/2019,529,529,529,529,4.5,+0.86%,0,440
08/07/2019,524.5,524.5,524.5,524.5,-0.25,-0.05%,0,440
08/06/2019,524.75,524.75,524.75,524.75,-0.25,-0.05%,0,440
08/05/2019,525,525,525,525,2.25,+0.43%,0,440
08/02/2019,522.75,522.75,522.75,522.75,-3.25,-0.62%,0,440
08/01/2019,526,526,526,526,-5.5,-1.03%,0,440
07/31/2019,531.5,531.5,531.5,531.5,0,0.00%,0,440
07/30/2019,531.5,531.5,531.5,531.5,0,0.00%,0,440
07/29/2019,531.5,531.5,531.5,531.5,-1.75,-0.33%,0,440
07/26/2019,533.25,533.25,533.25,533.25,-3.5,-0.65%,0,440
07/25/2019,536.75,536.75,536.75,536.75,5.5,+1.04%,0,440
07/24/2019,531.25,531.25,531.25,531.25,4.5,+0.85%,0,440
07/23/2019,526.75,526.75,526.75,526.75,2,+0.38%,0,440
07/22/2019,524.75,524.75,524.75,524.75,1.25,+0.24%,0,440
07/19/2019,523.5,523.5,523.5,523.5,-3.25,-0.62%,0,440
07/18/2019,526.75,526.75,526.75,526.75,-4.5,-0.85%,0,440
07/17/2019,531.25,531.25,531.25,531.25,0.75,+0.14%,0,440
07/16/2019,530.5,530.5,530.5,530.5,0.25,+0.05%,0,440
07/15/2019,530.25,530.25,530.25,530.25,5.75,+1.10%,0,440
07/12/2019,524.5,524.5,524.5,524.5,1.75,+0.33%,0,440
07/11/2019,522.75,522.75,522.75,522.75,6.5,+1.26%,0,440
07/10/2019,516.25,516.25,516.25,516.25,4.5,+0.88%,0,440
07/09/2019,511.75,511.75,511.75,511.75,-7,-1.35%,0,440
07/08/2019,518.75,518.75,518.75,518.75,-4.5,-0.86%,0,440
07/05/2019,523.25,523.25,523.25,523.25,-2.75,-0.52%,0,440
07/03/2019,526,526,526,526,-1.25,-0.24%,0,440
07/02/2019,527.25,527.25,527.25,527.25,0.5,+0.09%,0,440
07/01/2019,526.75,526.75,526.75,526.75,3,+0.57%,0,440
06/28/2019,523.75,523.75,523.75,523.75,0.75,+0.14%,0,440
06/27/2019,523,523,523,523,2.25,+0.43%,0,440
06/26/2019,520.75,520.75,520.75,520.75,-0.5,-0.10%,160,440
06/25/2019,521.25,521.25,521.25,521.25,-2.5,-0.48%,0,320
06/24/2019,523.75,523.75,523.75,523.75,-1.5,-0.29%,0,320
06/21/2019,525.25,525.25,525.25,525.25,1.5,+0.29%,0,320
06/20/2019,523.75,523.75,523.75,523.75,-2.5,-0.48%,0,320
06/19/2019,526.25,526.25,526.25,526.25,7,+1.35%,0,320
06/18/2019,519.25,519.25,519.25,519.25,0,0.00%,0,320
06/17/2019,519.25,519.25,519.25,519.25,-1.5,-0.29%,0,320
06/14/2019,520.75,520.75,520.75,520.75,-1,-0.19%,0,320
06/13/2019,521.75,521.75,521.75,521.75,5.75,+1.11%,0,320
06/12/2019,516,516,516,516,-4.75,-0.91%,0,320
06/11/2019,520.75,520.75,520.75,520.75,3.25,+0.63%,0,320
06/10/2019,517.5,517.5,517.5,517.5,-6.75,-1.29%,0,320
06/07/2019,524.25,524.25,524.25,524.25,-2.75,-0.52%,0,320
06/06/2019,527,527,527,527,0,0.00%,0,320
06/05/2019,527,527,527,527,0,0.00%,0,320
06/04/2019,527,527,527,527,5.5,+1.05%,0,320
06/03/2019,521.5,521.5,521.5,521.5,-7.25,-1.37%,0,320
05/31/2019,528.75,528.75,528.75,528.75,-5.75,-1.08%,0,320
05/30/2019,534.5,534.5,534.5,534.5,-1.25,-0.23%,0,320
05/29/2019,535.75,535.75,535.75,535.75,6,+1.13%,0,320
05/28/2019,529.75,529.75,529.75,529.75,6.5,+1.24%,40,320
05/24/2019,523.25,523.25,523.25,523.25,1.75,+0.34%,0,320
05/23/2019,521.5,521.5,521.5,521.5,-10,-1.88%,0,320
05/22/2019,531.5,531.5,531.5,531.5,0,0.00%,0,320
05/21/2019,531.5,531.5,531.5,531.5,-10.75,-1.98%,0,320
05/20/2019,542.25,542.25,542.25,542.25,0,0.00%,0,320
05/17/2019,542.25,542.25,542.25,542.25,-1.75,-0.32%,0,320
05/16/2019,544,544,544,544,8.5,+1.59%,0,320
05/15/2019,535.5,535.5,535.5,535.5,-1.75,-0.33%,0,320
05/14/2019,537.25,537.25,537.25,537.25,3.75,+0.70%,0,320
05/13/2019,533.5,533.5,533.5,533.5,-1,-0.19%,0,320
05/10/2019,534.5,534.5,534.5,534.5,-5.25,-0.97%,0,320
05/09/2019,539.75,539.75,539.75,539.75,-7.75,-1.42%,0,320
05/08/2019,547.5,547.5,547.5,547.5,1.25,+0.23%,0,320
05/07/2019,546.25,546.25,546.25,546.25,9,+1.68%,0,320
05/06/2019,537.25,537.25,537.25,537.25,-7,-1.29%,0,320
05/03/2019,544.25,544.25,544.25,544.25,-2.75,-0.50%,0,320
05/02/2019,547,547,547,547,-8.5,-1.53%,0,320
05/01/2019,555.5,555.5,555.5,555.5,0,0.00%,0,320
04/30/2019,555.5,555.5,555.5,555.5,2,+0.36%,0,320
04/29/2019,553.5,553.5,553.5,553.5,1,+0.18%,0,320
04/26/2019,552.5,552.5,552.5,552.5,-4.5,-0.81%,0,320
04/25/2019,557,557,557,557,-5.75,-1.02%,0,320
04/24/2019,562.75,562.75,562.75,562.75,3.25,+0.58%,0,320
04/23/2019,559.5,559.5,559.5,559.5,-3.25,-0.58%,0,320
04/22/2019,562.75,562.75,562.75,562.75,2.25,+0.40%,0,320
04/18/2019,560.5,560.5,560.5,560.5,-5,-0.88%,0,320
04/17/2019,565.5,565.5,565.5,565.5,6.25,+1.12%,0,320
04/16/2019,559.25,559.25,559.25,559.25,-1,-0.18%,0,320
04/15/2019,560.25,560.25,560.25,560.25,-3,-0.53%,0,320
04/12/2019,563.25,563.25,563.25,563.25,0.75,+0.13%,0,320
04/11/2019,562.5,562.5,562.5,562.5,-3.5,-0.62%,0,320
04/10/2019,566,566,566,566,-9.5,-1.65%,0,320
04/09/2019,575.5,575.5,575.5,575.5,2.5,+0.44%,0,320
04/08/2019,573,573,573,573,-4.75,-0.82%,0,320
04/05/2019,577.75,577.75,577.75,577.75,0,0.00%,0,320
04/04/2019,577.75,577.75,577.75,577.75,0.5,+0.09%,0,320
04/03/2019,577.25,577.25,577.25,577.25,3.25,+0.57%,0,320
04/02/2019,574,574,574,574,3.25,+0.57%,0,320
04/01/2019,570.75,570.75,570.75,570.75,3,+0.53%,0,320
03/29/2019,567.75,567.75,567.75,567.75,-2.5,-0.44%,0,320
03/28/2019,570.25,570.25,570.25,570.25,-1.25,-0.22%,0,320
03/27/2019,571.5,571.5,571.5,571.5,1,+0.18%,0,320
03/26/2019,570.5,570.5,570.5,570.5,-0.25,-0.04%,0,320
03/25/2019,570.75,570.75,570.75,570.75,-6.75,-1.17%,0,320
03/22/2019,577.5,577.5,577.5,577.5,-6,-1.03%,0,320
03/21/2019,583.5,583.5,583.5,583.5,2.75,+0.47%,0,320
03/20/2019,580.75,580.75,580.75,580.75,8.25,+1.44%,0,320
03/19/2019,572.5,572.5,572.5,572.5,5,+0.88%,0,320
03/18/2019,567.5,567.5,567.5,567.5,2.5,+0.44%,0,320
03/15/2019,565,565,565,565,4,+0.71%,0,320
03/14/2019,561,561,561,561,-0.25,-0.04%,0,320
03/13/2019,561.25,561.25,561.25,561.25,-2.25,-0.40%,0,320
03/12/2019,563.5,563.5,563.5,563.5,0,0.00%,0,320
03/11/2019,563.5,563.5,563.5,563.5,0.25,+0.04%,0,320
03/08/2019,563.25,563.25,563.25,563.25,3,+0.54%,0,320
03/07/2019,560.25,560.25,560.25,560.25,-4.25,-0.75%,0,320
03/06/2019,564.5,564.5,564.5,564.5,0.75,+0.13%,0,320
03/05/2019,563.75,563.75,563.75,563.75,3.5,+0.62%,0,320
03/04/2019,560.25,560.25,560.25,560.25,-8,-1.41%,0,320
03/01/2019,568.25,568.25,568.25,568.25,13.75,+2.48%,0,320
02/28/2019,554.5,554.5,554.5,554.5,2.25,+0.41%,0,320
02/27/2019,552.25,552.25,552.25,552.25,-6.25,-1.12%,0,320
02/26/2019,558.5,558.5,558.5,558.5,-5.25,-0.93%,80,320
02/25/2019,563.75,563.75,563.75,563.75,-4.25,-0.75%,0,360
02/22/2019,568,568,568,568,-3,-0.53%,0,360
02/21/2019,571,571,571,571,5.25,+0.93%,0,360
02/20/2019,565.75,565.75,565.75,565.75,1,+0.18%,0,360
02/19/2019,564.75,564.75,564.75,564.75,1.75,+0.31%,0,360
02/15/2019,563,563,563,563,-4.5,-0.79%,0,360
02/14/2019,567.5,567.5,567.5,567.5,6,+1.07%,0,360
02/13/2019,561.5,561.5,561.5,561.5,0,0.00%,0,360
02/12/2019,561.5,561.5,561.5,561.5,-4.75,-0.84%,0,360
02/11/2019,566.25,566.25,566.25,566.25,-2,-0.35%,0,360
02/08/2019,568.25,568.25,568.25,568.25,-9,-1.56%,0,360
02/07/2019,577.25,577.25,577.25,577.25,1.75,+0.30%,0,360
02/06/2019,575.5,575.5,575.5,575.5,0,0.00%,0,360
02/05/2019,575.5,575.5,575.5,575.5,0,0.00%,0,360
02/04/2019,575.5,575.5,575.5,575.5,-0.25,-0.04%,0,360
02/01/2019,575.75,575.75,575.75,575.75,0,0.00%,0,360
01/31/2019,575.75,575.75,575.75,575.75,3.75,+0.66%,0,360
01/30/2019,572,572,572,572,2.75,+0.48%,0,360
01/29/2019,569.25,569.25,569.25,569.25,-5.5,-0.96%,0,360
01/28/2019,574.75,574.75,574.75,574.75,6.75,+1.19%,0,360
01/25/2019,568,568,568,568,1.25,+0.22%,0,360
