Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/31/2022,1234,1234,1234,1234,-0.5,-0.04%,0,0
01/28/2022,1234.5,1234.5,1234.5,1234.5,4.75,+0.39%,0,4200
01/27/2022,1229.75,1229.75,1229.75,1229.75,3.5,+0.29%,0,4200
01/26/2022,1226.25,1226.25,1226.25,1226.25,2,+0.16%,0,4200
01/25/2022,1224.25,1224.25,1224.25,1224.25,1.25,+0.10%,0,4200
01/24/2022,1223,1223,1223,1223,-4,-0.33%,0,4200
01/21/2022,1227,1227,1227,1227,10.75,+0.88%,0,4200
01/20/2022,1216.25,1216.25,1216.25,1216.25,6.75,+0.56%,0,4200
01/19/2022,1209.5,1209.5,1209.5,1209.5,9,+0.75%,160,4200
01/18/2022,1200.5,1200.5,1200.5,1200.5,8.5,+0.71%,0,4200
01/14/2022,1192,1192,1192,1192,-5,-0.42%,0,4200
01/13/2022,1197,1197,1197,1197,19.25,+1.63%,0,4200
01/12/2022,1177.75,1177.75,1177.75,1177.75,-1.25,-0.11%,0,4200
01/11/2022,1179,1179,1179,1179,9.5,+0.81%,640,4200
01/10/2022,1169.5,1169.5,1169.5,1169.5,6.75,+0.58%,0,4302
01/07/2022,1162.75,1162.75,1162.75,1162.75,1.75,+0.15%,80,4302
01/06/2022,1161,1161,1161,1161,-13.25,-1.13%,600,4222
01/05/2022,1174.25,1174.25,1174.25,1174.25,24.25,+2.11%,400,4022
01/04/2022,1150,1150,1150,1150,8,+0.70%,200,4022
01/03/2022,1142,1142,1142,1142,36.75,+3.33%,120,4222
12/31/2021,1105.25,1105.25,1105.25,1105.25,7,+0.64%,480,4222
12/30/2021,1098.25,1098.25,1098.25,1098.25,-0.75,-0.07%,120,4702
12/29/2021,1099,1099,1099,1099,-19.25,-1.72%,120,4702
12/28/2021,1118.25,1118.25,1118.25,1118.25,40.5,+3.76%,120,4742
12/27/2021,1077.75,1077.75,1077.75,1077.75,33.25,+3.18%,0,4742
12/23/2021,1044.5,1044.5,1044.5,1044.5,8.5,+0.82%,0,4742
12/22/2021,1036,1036,1036,1036,16,+1.57%,340,4742
12/21/2021,1020,1020,1020,1020,24,+2.41%,0,5082
12/20/2021,996,996,996,996,-26.5,-2.59%,250,5082
12/17/2021,1022.5,1022.5,1022.5,1022.5,-2,-0.20%,160,5202
12/16/2021,1024.5,1024.5,1024.5,1024.5,38,+3.85%,400,5202
12/15/2021,986.5,986.5,986.5,986.5,-45.25,-4.39%,120,5202
12/14/2021,1031.75,1031.75,1031.75,1031.75,-22.5,-2.13%,540,5082
12/13/2021,1054.25,1054.25,1054.25,1054.25,-9.25,-0.87%,0,4902
12/10/2021,1063.5,1063.5,1063.5,1063.5,3,+0.28%,0,4902
12/09/2021,1060.5,1060.5,1060.5,1060.5,-10.75,-1.00%,0,4902
12/08/2021,1071.25,1071.25,1071.25,1071.25,-19.75,-1.81%,160,4902
12/07/2021,1091,1091,1091,1091,42,+4.00%,0,4902
12/06/2021,1049,1049,1049,1049,26.75,+2.62%,0,4902
12/03/2021,1022.25,1022.25,1022.25,1022.25,0,0.00%,0,4902
12/02/2021,1022.25,1022.25,1022.25,1022.25,-14.5,-1.40%,0,4902
12/01/2021,1036.75,1036.75,1036.75,1036.75,2.25,+0.22%,800,4902
11/30/2021,1034.5,1034.5,1034.5,1034.5,-47,-4.35%,800,4902
11/29/2021,1081.5,1081.5,1081.5,1081.5,-4.75,-0.44%,1200,5450
11/26/2021,1086.25,1086.25,1086.25,1086.25,-19.75,-1.79%,640,5450
11/24/2021,1106,1106,1106,1106,16.5,+1.51%,360,4862
11/23/2021,1089.5,1089.5,1089.5,1089.5,-26.25,-2.35%,600,4730
11/22/2021,1115.75,1115.75,1115.75,1115.75,-7.5,-0.67%,0,5330
11/19/2021,1123.25,1123.25,1123.25,1123.25,0.25,+0.02%,90,5330
11/18/2021,1123,1123,1123,1123,16.75,+1.51%,200,5330
11/17/2021,1106.25,1106.25,1106.25,1106.25,21.5,+1.98%,680,5130
11/16/2021,1084.75,1084.75,1084.75,1084.75,3.5,+0.32%,40,4730
