Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/30/2019,526.5,526.5,526.5,526.5,-0.25,-0.05%,0,0
04/29/2019,526.75,526.75,526.75,526.75,0,0.00%,0,160
04/26/2019,526.75,526.75,526.75,526.75,-1.5,-0.28%,0,160
04/25/2019,528.25,528.25,528.25,528.25,-0.5,-0.09%,0,160
04/24/2019,528.75,528.75,528.75,528.75,0,0.00%,0,160
04/23/2019,528.75,528.75,528.75,528.75,0,0.00%,0,160
04/22/2019,528.75,528.75,528.75,528.75,-0.25,-0.05%,0,160
04/18/2019,529,529,529,529,-2.5,-0.47%,0,160
04/17/2019,531.5,531.5,531.5,531.5,2,+0.38%,0,160
04/16/2019,529.5,529.5,529.5,529.5,3.5,+0.67%,0,160
04/15/2019,526,526,526,526,-2,-0.38%,0,160
04/12/2019,528,528,528,528,0.75,+0.14%,0,160
04/11/2019,527.25,527.25,527.25,527.25,-3.75,-0.71%,0,160
04/10/2019,531,531,531,531,-7.25,-1.35%,0,160
04/09/2019,538.25,538.25,538.25,538.25,2.25,+0.42%,0,160
04/08/2019,536,536,536,536,-6,-1.11%,0,160
04/05/2019,542,542,542,542,3.75,+0.70%,0,160
04/04/2019,538.25,538.25,538.25,538.25,6.5,+1.22%,0,160
04/03/2019,531.75,531.75,531.75,531.75,5,+0.95%,0,160
04/02/2019,526.75,526.75,526.75,526.75,8.25,+1.59%,0,160
04/01/2019,518.5,518.5,518.5,518.5,3,+0.58%,0,160
03/29/2019,515.5,515.5,515.5,515.5,-4.75,-0.91%,0,160
03/28/2019,520.25,520.25,520.25,520.25,-3.5,-0.67%,0,160
03/27/2019,523.75,523.75,523.75,523.75,0.25,+0.05%,0,160
03/26/2019,523.5,523.5,523.5,523.5,-2.25,-0.43%,40,160
03/25/2019,525.75,525.75,525.75,525.75,-7.75,-1.45%,0,200
03/22/2019,533.5,533.5,533.5,533.5,-2.25,-0.42%,40,200
03/21/2019,535.75,535.75,535.75,535.75,3.25,+0.61%,0,240
03/20/2019,532.5,532.5,532.5,532.5,9.5,+1.82%,0,240
03/19/2019,523,523,523,523,6.75,+1.31%,188,240
03/18/2019,516.25,516.25,516.25,516.25,-0.5,-0.10%,0,268
03/15/2019,516.75,516.75,516.75,516.75,2,+0.39%,0,268
03/14/2019,514.75,514.75,514.75,514.75,-6,-1.15%,0,268
03/13/2019,520.75,520.75,520.75,520.75,-5,-0.95%,0,268
03/12/2019,525.75,525.75,525.75,525.75,0.5,+0.10%,0,268
03/11/2019,525.25,525.25,525.25,525.25,-2,-0.38%,0,268
03/08/2019,527.25,527.25,527.25,527.25,-2.25,-0.42%,0,268
03/07/2019,529.5,529.5,529.5,529.5,-6,-1.12%,0,268
03/06/2019,535.5,535.5,535.5,535.5,-4.25,-0.79%,0,268
03/05/2019,539.75,539.75,539.75,539.75,2.75,+0.51%,188,268
03/04/2019,537,537,537,537,-9.5,-1.74%,0,240
03/01/2019,546.5,546.5,546.5,546.5,14.5,+2.73%,0,240
02/28/2019,532,532,532,532,-1.25,-0.23%,0,240
02/27/2019,533.25,533.25,533.25,533.25,-10,-1.84%,0,240
02/26/2019,543.25,543.25,543.25,543.25,-6.75,-1.23%,10,240
02/25/2019,550,550,550,550,-7.25,-1.30%,0,240
02/22/2019,557.25,557.25,557.25,557.25,-4.25,-0.76%,0,240
02/21/2019,561.5,561.5,561.5,561.5,6,+1.08%,0,240
02/20/2019,555.5,555.5,555.5,555.5,-0.75,-0.13%,0,240
02/19/2019,556.25,556.25,556.25,556.25,-1.75,-0.31%,0,240
02/15/2019,558,558,558,558,-6.5,-1.15%,0,240
02/14/2019,564.5,564.5,564.5,564.5,5,+0.89%,0,240
02/13/2019,559.5,559.5,559.5,559.5,0.25,+0.04%,40,240
02/12/2019,559.25,559.25,559.25,559.25,-3.5,-0.62%,0,200
02/11/2019,562.75,562.75,562.75,562.75,-4.5,-0.79%,0,200
02/08/2019,567.25,567.25,567.25,567.25,-6,-1.05%,0,200
