Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/31/2023,881,881,881,881,-0.25,-0.03%,0,0
03/30/2023,881.25,881.25,881.25,881.25,1.25,+0.14%,0,6970
03/29/2023,880,880,880,880,0.5,+0.06%,0,6970
03/28/2023,879.5,879.5,879.5,879.5,5.5,+0.63%,0,6970
03/27/2023,874,874,874,874,3,+0.34%,0,6970
03/24/2023,871,871,871,871,-3,-0.34%,0,6970
03/23/2023,874,874,874,874,-4.25,-0.48%,0,6970
03/22/2023,878.25,878.25,878.25,878.25,-9.25,-1.04%,0,6970
03/21/2023,887.5,887.5,887.5,887.5,0,0.00%,0,6970
03/20/2023,887.5,887.5,887.5,887.5,-12.25,-1.36%,0,6970
03/17/2023,899.75,899.75,899.75,899.75,0.25,+0.03%,0,6970
03/16/2023,899.5,899.5,899.5,899.5,-7.25,-0.80%,0,6970
03/15/2023,906.75,906.75,906.75,906.75,5,+0.55%,0,6970
03/14/2023,901.75,901.75,901.75,901.75,-6.75,-0.74%,0,6970
03/13/2023,908.5,908.5,908.5,908.5,-5.25,-0.57%,0,6970
03/10/2023,913.75,913.75,913.75,913.75,-17.5,-1.88%,0,6970
03/09/2023,931.25,931.25,931.25,931.25,2,+0.22%,0,6970
03/08/2023,929.25,929.25,929.25,929.25,-10.75,-1.14%,0,6970
03/07/2023,940,940,940,940,-15.75,-1.65%,0,6970
03/06/2023,955.75,955.75,955.75,955.75,-12,-1.24%,0,6970
03/03/2023,967.75,967.75,967.75,967.75,12.25,+1.28%,0,6970
03/02/2023,955.5,955.5,955.5,955.5,26,+2.80%,0,6970
03/01/2023,929.5,929.5,929.5,929.5,7.75,+0.84%,0,6970
02/28/2023,921.75,921.75,921.75,921.75,-21.25,-2.25%,0,6970
02/27/2023,943,943,943,943,-2.75,-0.29%,440,6970
02/24/2023,945.75,945.75,945.75,945.75,-7.75,-0.81%,520,7050
02/23/2023,953.5,953.5,953.5,953.5,21.25,+2.28%,400,7050
02/22/2023,932.25,932.25,932.25,932.25,-1,-0.11%,760,7050
02/21/2023,933.25,933.25,933.25,933.25,1.75,+0.19%,280,7050
02/17/2023,931.5,931.5,931.5,931.5,8.25,+0.89%,395,6930
02/16/2023,923.25,923.25,923.25,923.25,26.75,+2.98%,80,6930
02/15/2023,896.5,896.5,896.5,896.5,-14.5,-1.59%,360,6980
02/14/2023,911,911,911,911,11.5,+1.28%,240,6930
02/13/2023,899.5,899.5,899.5,899.5,-7.25,-0.80%,440,6940
02/10/2023,906.75,906.75,906.75,906.75,-15.5,-1.68%,280,7219
02/09/2023,922.25,922.25,922.25,922.25,-8,-0.86%,80,7019
02/08/2023,930.25,930.25,930.25,930.25,16.25,+1.78%,1120,6989
02/07/2023,914,914,914,914,5,+0.55%,20,7669
02/06/2023,909,909,909,909,0,0.00%,0,7669
02/03/2023,909,909,909,909,20.75,+2.34%,0,7669
02/02/2023,888.25,888.25,888.25,888.25,-9.75,-1.09%,80,7669
02/01/2023,898,898,898,898,0,0.00%,0,7589
01/31/2023,898,898,898,898,-31,-3.34%,40,7589
01/30/2023,929,929,929,929,7,+0.76%,960,7589
01/27/2023,922,922,922,922,30.25,+3.39%,260,7249
01/26/2023,891.75,891.75,891.75,891.75,8,+0.91%,60,7289
01/25/2023,883.75,883.75,883.75,883.75,-27,-2.96%,640,7309
01/24/2023,910.75,910.75,910.75,910.75,0,0.00%,0,7339
01/23/2023,910.75,910.75,910.75,910.75,0,0.00%,0,7339
01/20/2023,910.75,910.75,910.75,910.75,7.75,+0.86%,20,7339
01/19/2023,903,903,903,903,4.25,+0.47%,20,7339
01/18/2023,898.75,898.75,898.75,898.75,18.5,+2.10%,200,7339
01/17/2023,880.25,880.25,880.25,880.25,-9,-1.01%,779,7179
01/13/2023,889.25,889.25,889.25,889.25,-13.5,-1.50%,120,7139
01/12/2023,902.75,902.75,902.75,902.75,3.75,+0.42%,115,7139
01/11/2023,899,899,899,899,-14.5,-1.59%,630,7139
01/10/2023,913.5,913.5,913.5,913.5,-28,-2.97%,1440,6719
01/09/2023,941.5,941.5,941.5,941.5,25,+2.73%,80,6499
01/06/2023,916.5,916.5,916.5,916.5,-9.75,-1.05%,0,6459
01/05/2023,926.25,926.25,926.25,926.25,-8.5,-0.91%,40,6459
01/04/2023,934.75,934.75,934.75,934.75,-17,-1.79%,0,6459
01/03/2023,951.75,951.75,951.75,951.75,13.75,+1.47%,0,6459
