Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/31/2020,717.5,717.5,717.5,717.5,-0.5,-0.07%,0,0
01/30/2020,718,718,718,718,-2,-0.28%,0,208
01/29/2020,720,720,720,720,5.5,+0.77%,0,208
01/28/2020,714.5,714.5,714.5,714.5,-14,-1.92%,0,208
01/27/2020,728.5,728.5,728.5,728.5,0,0.00%,0,208
01/24/2020,728.5,728.5,728.5,728.5,-3.75,-0.51%,0,208
01/23/2020,732.25,732.25,732.25,732.25,-3,-0.41%,0,208
01/22/2020,735.25,735.25,735.25,735.25,6.75,+0.93%,0,208
01/21/2020,728.5,728.5,728.5,728.5,5.25,+0.73%,0,208
01/17/2020,723.25,723.25,723.25,723.25,-5.5,-0.75%,0,208
01/16/2020,728.75,728.75,728.75,728.75,-6.5,-0.88%,0,208
01/15/2020,735.25,735.25,735.25,735.25,-10.5,-1.41%,0,208
01/14/2020,745.75,745.75,745.75,745.75,-12.5,-1.65%,0,208
01/13/2020,758.25,758.25,758.25,758.25,-4.75,-0.62%,0,208
01/10/2020,763,763,763,763,5.25,+0.69%,0,208
01/09/2020,757.75,757.75,757.75,757.75,15.5,+2.09%,0,208
01/08/2020,742.25,742.25,742.25,742.25,-2,-0.27%,0,208
01/07/2020,744.25,744.25,744.25,744.25,1.25,+0.17%,46,208
01/06/2020,743,743,743,743,-17.5,-2.30%,0,208
01/03/2020,760.5,760.5,760.5,760.5,-5.5,-0.72%,0,208
01/02/2020,766,766,766,766,18,+2.41%,140,208
12/31/2019,748,748,748,748,-15,-1.97%,0,320
12/30/2019,763,763,763,763,17,+2.28%,0,320
12/27/2019,746,746,746,746,19,+2.61%,0,320
12/26/2019,727,727,727,727,19.5,+2.76%,0,320
12/24/2019,707.5,707.5,707.5,707.5,4.75,+0.68%,0,320
12/23/2019,702.75,702.75,702.75,702.75,-1,-0.14%,0,320
12/20/2019,703.75,703.75,703.75,703.75,9.5,+1.37%,0,320
12/19/2019,694.25,694.25,694.25,694.25,3.75,+0.54%,100,320
12/18/2019,690.5,690.5,690.5,690.5,-5.25,-0.75%,0,320
12/17/2019,695.75,695.75,695.75,695.75,2.5,+0.36%,54,320
12/16/2019,693.25,693.25,693.25,693.25,5,+0.73%,138,280
12/13/2019,688.25,688.25,688.25,688.25,-2.25,-0.33%,0,330
12/12/2019,690.5,690.5,690.5,690.5,2.5,+0.36%,0,330
12/11/2019,688,688,688,688,-6.5,-0.94%,0,330
12/10/2019,694.5,694.5,694.5,694.5,0,0.00%,0,330
12/09/2019,694.5,694.5,694.5,694.5,8.5,+1.24%,0,330
12/06/2019,686,686,686,686,12.75,+1.89%,0,330
12/05/2019,673.25,673.25,673.25,673.25,13.25,+2.01%,0,330
12/04/2019,660,660,660,660,4.25,+0.65%,40,330
12/03/2019,655.75,655.75,655.75,655.75,3.25,+0.50%,50,330
12/02/2019,652.5,652.5,652.5,652.5,-4.25,-0.65%,0,360
11/29/2019,656.75,656.75,656.75,656.75,12,+1.86%,0,360
11/27/2019,644.75,644.75,644.75,644.75,2,+0.31%,0,360
11/26/2019,642.75,642.75,642.75,642.75,-15.25,-2.32%,0,360
11/25/2019,658,658,658,658,-3.25,-0.49%,0,360
11/22/2019,661.25,661.25,661.25,661.25,16,+2.48%,0,360
11/21/2019,645.25,645.25,645.25,645.25,-5,-0.77%,0,360
