Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/31/2019,481,481,481,481,0,0.00%,0,0
07/30/2019,481,481,481,481,0,0.00%,0,620
07/29/2019,481,481,481,481,-1,-0.21%,0,620
07/26/2019,482,482,482,482,0.25,+0.05%,0,620
07/25/2019,481.75,481.75,481.75,481.75,1.5,+0.31%,0,620
07/24/2019,480.25,480.25,480.25,480.25,1.5,+0.31%,0,620
07/23/2019,478.75,478.75,478.75,478.75,1.5,+0.31%,0,620
07/22/2019,477.25,477.25,477.25,477.25,0.75,+0.16%,0,620
07/19/2019,476.5,476.5,476.5,476.5,-1,-0.21%,0,620
07/18/2019,477.5,477.5,477.5,477.5,-0.25,-0.05%,0,620
07/17/2019,477.75,477.75,477.75,477.75,0.5,+0.10%,0,620
07/16/2019,477.25,477.25,477.25,477.25,2.75,+0.58%,0,620
07/15/2019,474.5,474.5,474.5,474.5,2.25,+0.48%,0,620
07/12/2019,472.25,472.25,472.25,472.25,1.25,+0.27%,0,620
07/11/2019,471,471,471,471,2,+0.43%,0,620
07/10/2019,469,469,469,469,-0.75,-0.16%,0,620
07/09/2019,469.75,469.75,469.75,469.75,-0.5,-0.11%,0,620
07/08/2019,470.25,470.25,470.25,470.25,-3.75,-0.79%,0,620
07/05/2019,474,474,474,474,1.25,+0.26%,0,620
07/03/2019,472.75,472.75,472.75,472.75,-2.5,-0.53%,0,620
07/02/2019,475.25,475.25,475.25,475.25,1.25,+0.26%,0,620
07/01/2019,474,474,474,474,1.75,+0.37%,0,620
06/28/2019,472.25,472.25,472.25,472.25,-1.5,-0.32%,0,620
06/27/2019,473.75,473.75,473.75,473.75,-0.5,-0.11%,0,620
06/26/2019,474.25,474.25,474.25,474.25,-4,-0.84%,0,620
06/25/2019,478.25,478.25,478.25,478.25,-4.75,-0.98%,40,620
06/24/2019,483,483,483,483,-4,-0.82%,0,620
06/21/2019,487,487,487,487,0.75,+0.15%,0,620
06/20/2019,486.25,486.25,486.25,486.25,-4.5,-0.92%,0,620
06/19/2019,490.75,490.75,490.75,490.75,6.25,+1.29%,120,620
06/18/2019,484.5,484.5,484.5,484.5,-2,-0.41%,200,620
06/17/2019,486.5,486.5,486.5,486.5,2.75,+0.57%,0,660
06/14/2019,483.75,483.75,483.75,483.75,0.5,+0.10%,0,660
06/13/2019,483.25,483.25,483.25,483.25,7.75,+1.63%,0,660
06/12/2019,475.5,475.5,475.5,475.5,-6.25,-1.30%,0,660
06/11/2019,481.75,481.75,481.75,481.75,3,+0.63%,0,660
06/10/2019,478.75,478.75,478.75,478.75,-9,-1.85%,0,660
06/07/2019,487.75,487.75,487.75,487.75,-5.25,-1.06%,0,660
06/06/2019,493,493,493,493,0,0.00%,0,660
06/05/2019,493,493,493,493,0,0.00%,0,660
06/04/2019,493,493,493,493,7.5,+1.54%,0,660
06/03/2019,485.5,485.5,485.5,485.5,-9.5,-1.92%,40,660
05/31/2019,495,495,495,495,-4,-0.80%,200,660
05/30/2019,499,499,499,499,-3.75,-0.75%,0,560
05/29/2019,502.75,502.75,502.75,502.75,8.25,+1.67%,0,560
05/28/2019,494.5,494.5,494.5,494.5,12.25,+2.54%,20,560
05/24/2019,482.25,482.25,482.25,482.25,0.5,+0.10%,0,580
05/23/2019,481.75,481.75,481.75,481.75,-11.75,-2.38%,0,580
05/22/2019,493.5,493.5,493.5,493.5,0,0.00%,0,580
05/21/2019,493.5,493.5,493.5,493.5,-11.25,-2.23%,0,580
05/20/2019,504.75,504.75,504.75,504.75,0,0.00%,0,580
05/17/2019,504.75,504.75,504.75,504.75,0,0.00%,0,580
05/16/2019,504.75,504.75,504.75,504.75,12.25,+2.49%,0,580
05/15/2019,492.5,492.5,492.5,492.5,1,+0.20%,0,580
05/14/2019,491.5,491.5,491.5,491.5,3.75,+0.77%,0,580
05/13/2019,487.75,487.75,487.75,487.75,-0.25,-0.05%,0,580
05/10/2019,488,488,488,488,-7.5,-1.51%,0,580
05/09/2019,495.5,495.5,495.5,495.5,-7.5,-1.49%,0,580
05/08/2019,503,503,503,503,0.25,+0.05%,0,580
05/07/2019,502.75,502.75,502.75,502.75,11,+2.24%,0,580
05/06/2019,491.75,491.75,491.75,491.75,-7.25,-1.45%,0,580
05/03/2019,499,499,499,499,-4.75,-0.94%,0,580
05/02/2019,503.75,503.75,503.75,503.75,-15.25,-2.94%,0,580
05/01/2019,519,519,519,519,0,0.00%,0,580
04/30/2019,519,519,519,519,-0.25,-0.05%,0,580
04/29/2019,519.25,519.25,519.25,519.25,-1.25,-0.24%,0,580
04/26/2019,520.5,520.5,520.5,520.5,-8,-1.51%,0,580
04/25/2019,528.5,528.5,528.5,528.5,-3.25,-0.61%,0,580
04/24/2019,531.75,531.75,531.75,531.75,1.25,+0.24%,0,580
04/23/2019,530.5,530.5,530.5,530.5,-0.75,-0.14%,0,580
04/22/2019,531.25,531.25,531.25,531.25,2.5,+0.47%,0,580
04/18/2019,528.75,528.75,528.75,528.75,-7,-1.31%,0,580
04/17/2019,535.75,535.75,535.75,535.75,8.5,+1.61%,0,580
04/16/2019,527.25,527.25,527.25,527.25,-1.25,-0.24%,40,580
04/15/2019,528.5,528.5,528.5,528.5,-2.75,-0.52%,0,540
04/12/2019,531.25,531.25,531.25,531.25,0.25,+0.05%,0,540
04/11/2019,531,531,531,531,-3.75,-0.70%,20,540
