Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/17/2020,511.25,511.25,511.25,511.25,-0.5,-0.10%,0,0
03/16/2020,511.75,511.75,511.75,511.75,-17.5,-3.31%,0,0
03/13/2020,529.25,529.25,529.25,529.25,0.5,+0.09%,0,0
03/12/2020,528.75,528.75,528.75,528.75,-18.25,-3.34%,0,0
03/11/2020,547,547,547,547,-0.5,-0.09%,0,0
03/10/2020,547.5,547.5,547.5,547.5,-5.75,-1.04%,0,0
03/09/2020,553.25,553.25,553.25,553.25,-33.5,-5.71%,0,0
03/06/2020,586.75,586.75,586.75,586.75,-18,-2.98%,0,0
03/05/2020,604.75,604.75,604.75,604.75,0,0.00%,0,0
03/04/2020,604.75,604.75,604.75,604.75,11.75,+1.98%,0,0
03/03/2020,593,593,593,593,23.75,+4.17%,0,0
03/02/2020,569.25,569.25,569.25,569.25,5.5,+0.98%,0,0
02/28/2020,563.75,563.75,563.75,563.75,-25.5,-4.33%,0,0
02/27/2020,589.25,589.25,589.25,589.25,-5.75,-0.97%,0,0
02/26/2020,595,595,595,595,26,+4.57%,0,0
02/25/2020,569,569,569,569,-17,-2.90%,0,0
02/24/2020,586,586,586,586,-12.25,-2.05%,0,0
02/21/2020,598.25,598.25,598.25,598.25,2.75,+0.46%,0,0
02/20/2020,595.5,595.5,595.5,595.5,6.75,+1.15%,0,0
02/19/2020,588.75,588.75,588.75,588.75,-14.5,-2.40%,0,0
02/18/2020,603.25,603.25,603.25,603.25,7.25,+1.22%,0,0
02/14/2020,596,596,596,596,-1.5,-0.25%,0,0
02/13/2020,597.5,597.5,597.5,597.5,-0.25,-0.04%,0,0
02/12/2020,597.75,597.75,597.75,597.75,11.25,+1.92%,0,0
02/11/2020,586.5,586.5,586.5,586.5,3,+0.51%,0,0
02/10/2020,583.5,583.5,583.5,583.5,-11.25,-1.89%,0,0
02/07/2020,594.75,594.75,594.75,594.75,-14.25,-2.34%,0,0
02/06/2020,609,609,609,609,9.25,+1.54%,0,0
02/05/2020,599.75,599.75,599.75,599.75,22,+3.81%,0,0
02/04/2020,577.75,577.75,577.75,577.75,17.5,+3.12%,0,0
02/03/2020,560.25,560.25,560.25,560.25,-3.75,-0.66%,0,0
01/31/2020,564,564,564,564,-12,-2.08%,0,0
01/30/2020,576,576,576,576,-17,-2.87%,0,0
01/29/2020,593,593,593,593,30.5,+5.42%,0,0
01/28/2020,562.5,562.5,562.5,562.5,-47.75,-7.82%,0,0
01/27/2020,610.25,610.25,610.25,610.25,0,0.00%,0,0
01/24/2020,610.25,610.25,610.25,610.25,-9.5,-1.53%,0,0
01/23/2020,619.75,619.75,619.75,619.75,-9.75,-1.55%,0,0
01/22/2020,629.5,629.5,629.5,629.5,14.75,+2.40%,0,0
01/21/2020,614.75,614.75,614.75,614.75,-1.25,-0.20%,0,0
01/17/2020,616,616,616,616,-10.75,-1.72%,0,0
01/16/2020,626.75,626.75,626.75,626.75,-3.75,-0.59%,0,0
01/15/2020,630.5,630.5,630.5,630.5,-17.75,-2.74%,0,0
01/14/2020,648.25,648.25,648.25,648.25,-11,-1.67%,0,0
01/13/2020,659.25,659.25,659.25,659.25,-10,-1.49%,0,0
01/10/2020,669.25,669.25,669.25,669.25,5.5,+0.83%,0,0
01/09/2020,663.75,663.75,663.75,663.75,11.75,+1.80%,0,0
01/08/2020,652,652,652,652,-2,-0.31%,0,0
01/07/2020,654,654,654,654,-4.25,-0.65%,0,0
