Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/31/2019,538.75,538.75,538.75,538.75,0,0.00%,0,0
01/30/2019,538.75,538.75,538.75,538.75,0.25,+0.05%,0,380
01/29/2019,538.5,538.5,538.5,538.5,-1.25,-0.23%,0,380
01/28/2019,539.75,539.75,539.75,539.75,2.25,+0.42%,0,380
01/25/2019,537.5,537.5,537.5,537.5,-0.25,-0.05%,0,380
01/24/2019,537.75,537.75,537.75,537.75,1,+0.19%,0,380
01/23/2019,536.75,536.75,536.75,536.75,1.25,+0.23%,0,380
01/22/2019,535.5,535.5,535.5,535.5,2.75,+0.52%,0,380
01/18/2019,532.75,532.75,532.75,532.75,2.75,+0.52%,0,380
01/17/2019,530,530,530,530,2.75,+0.52%,0,380
01/16/2019,527.25,527.25,527.25,527.25,2.75,+0.52%,0,380
01/15/2019,524.5,524.5,524.5,524.5,1.25,+0.24%,0,380
01/14/2019,523.25,523.25,523.25,523.25,-5.25,-0.99%,0,380
01/11/2019,528.5,528.5,528.5,528.5,1.5,+0.28%,0,380
01/10/2019,527,527,527,527,-2,-0.38%,0,380
01/09/2019,529,529,529,529,0.25,+0.05%,0,380
01/08/2019,528.75,528.75,528.75,528.75,4,+0.76%,0,380
01/07/2019,524.75,524.75,524.75,524.75,0.25,+0.05%,0,380
01/04/2019,524.5,524.5,524.5,524.5,5.25,+1.01%,200,380
01/03/2019,519.25,519.25,519.25,519.25,-4.25,-0.81%,0,380
01/02/2019,523.5,523.5,523.5,523.5,10.25,+2.00%,0,380
12/31/2018,513.25,513.25,513.25,513.25,3.5,+0.69%,0,380
12/28/2018,509.75,509.75,509.75,509.75,5.75,+1.14%,0,380
12/27/2018,504,504,504,504,3.25,+0.65%,0,380
12/26/2018,500.75,500.75,500.75,500.75,-8,-1.57%,0,380
12/24/2018,508.75,508.75,508.75,508.75,-7.25,-1.41%,0,380
12/21/2018,516,516,516,516,-7.25,-1.39%,0,380
12/20/2018,523.25,523.25,523.25,523.25,-1.75,-0.33%,0,380
12/19/2018,525,525,525,525,9,+1.74%,0,380
12/18/2018,516,516,516,516,9.75,+1.93%,100,380
12/17/2018,506.25,506.25,506.25,506.25,-5,-0.98%,0,380
12/14/2018,511.25,511.25,511.25,511.25,2.75,+0.54%,0,380
12/13/2018,508.5,508.5,508.5,508.5,1.25,+0.25%,0,380
12/12/2018,507.25,507.25,507.25,507.25,5,+1.00%,0,380
12/11/2018,502.25,502.25,502.25,502.25,-7.75,-1.52%,0,380
12/10/2018,510,510,510,510,10,+2.00%,0,380
12/07/2018,500,500,500,500,-2.5,-0.50%,0,380
12/06/2018,502.5,502.5,502.5,502.5,-0.25,-0.05%,0,380
12/05/2018,502.75,502.75,502.75,502.75,-7,-1.37%,0,380
12/04/2018,509.75,509.75,509.75,509.75,9,+1.80%,0,380
12/03/2018,500.75,500.75,500.75,500.75,-3,-0.60%,0,380
11/30/2018,503.75,503.75,503.75,503.75,3.5,+0.70%,0,380
11/29/2018,500.25,500.25,500.25,500.25,2.75,+0.55%,0,380
11/28/2018,497.5,497.5,497.5,497.5,11,+2.26%,0,380
11/27/2018,486.5,486.5,486.5,486.5,-0.5,-0.10%,0,380
11/26/2018,487,487,487,487,-16.5,-3.28%,0,380
11/23/2018,503.5,503.5,503.5,503.5,8.75,+1.77%,0,380
11/21/2018,494.75,494.75,494.75,494.75,3.75,+0.76%,0,380
11/20/2018,491,491,491,491,0,0.00%,0,380
11/19/2018,491,491,491,491,4,+0.82%,0,380
11/16/2018,487,487,487,487,-16.25,-3.23%,0,380
11/15/2018,503.25,503.25,503.25,503.25,2.75,+0.55%,0,380
11/14/2018,500.5,500.5,500.5,500.5,-11.25,-2.20%,0,380
11/13/2018,511.75,511.75,511.75,511.75,-5.25,-1.02%,0,380
11/12/2018,517,517,517,517,-3.25,-0.62%,100,380
11/09/2018,520.25,520.25,520.25,520.25,-12.25,-2.30%,0,280
11/08/2018,532.5,532.5,532.5,532.5,-5,-0.93%,0,280
11/07/2018,537.5,537.5,537.5,537.5,-2,-0.37%,0,280
11/06/2018,539.5,539.5,539.5,539.5,0,0.00%,0,280
11/05/2018,539.5,539.5,539.5,539.5,-6,-1.10%,0,280
11/02/2018,545.5,545.5,545.5,545.5,5.25,+0.97%,0,280
11/01/2018,540.25,540.25,540.25,540.25,0.5,+0.09%,0,280
10/31/2018,539.75,539.75,539.75,539.75,-2,-0.37%,0,280
10/30/2018,541.75,541.75,541.75,541.75,-5.75,-1.05%,0,280
10/29/2018,547.5,547.5,547.5,547.5,9,+1.67%,0,280
10/26/2018,538.5,538.5,538.5,538.5,-6.5,-1.19%,0,280
10/25/2018,545,545,545,545,-5.25,-0.95%,0,280
10/24/2018,550.25,550.25,550.25,550.25,-5.5,-0.99%,0,280
10/23/2018,555.75,555.75,555.75,555.75,-5.75,-1.02%,0,280
10/22/2018,561.5,561.5,561.5,561.5,2.75,+0.49%,0,280
10/19/2018,558.75,558.75,558.75,558.75,-4,-0.71%,0,280
