Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/30/2022,898.75,898.75,898.75,898.75,1,+0.11%,0,0
12/29/2022,897.75,897.75,897.75,897.75,0.25,+0.03%,0,4762
12/28/2022,897.5,897.5,897.5,897.5,-0.75,-0.08%,0,4762
12/27/2022,898.25,898.25,898.25,898.25,12,+1.35%,0,4762
12/23/2022,886.25,886.25,886.25,886.25,-3.5,-0.39%,0,4762
12/22/2022,889.75,889.75,889.75,889.75,-3.75,-0.42%,0,4762
12/21/2022,893.5,893.5,893.5,893.5,6.5,+0.73%,0,4762
12/20/2022,887,887,887,887,-6,-0.67%,0,4762
12/19/2022,893,893,893,893,1.5,+0.17%,0,4762
12/16/2022,891.5,891.5,891.5,891.5,0.75,+0.08%,12,4762
12/15/2022,890.75,890.75,890.75,890.75,-8.5,-0.95%,12,4774
12/14/2022,899.25,899.25,899.25,899.25,10.75,+1.21%,0,4774
12/13/2022,888.5,888.5,888.5,888.5,18.5,+2.13%,0,4774
12/12/2022,870,870,870,870,-43.25,-4.74%,0,4774
12/09/2022,913.25,913.25,913.25,913.25,10.5,+1.16%,0,4774
12/08/2022,902.75,902.75,902.75,902.75,-5.75,-0.63%,0,4774
12/07/2022,908.5,908.5,908.5,908.5,-25.75,-2.76%,0,4774
12/06/2022,934.25,934.25,934.25,934.25,22.5,+2.47%,0,4774
12/05/2022,911.75,911.75,911.75,911.75,10,+1.11%,0,4774
12/02/2022,901.75,901.75,901.75,901.75,-24.75,-2.67%,0,4774
12/01/2022,926.5,926.5,926.5,926.5,-30.25,-3.16%,0,4774
11/30/2022,956.75,956.75,956.75,956.75,17.5,+1.86%,20,4774
11/29/2022,939.25,939.25,939.25,939.25,14.5,+1.57%,1075,4774
11/28/2022,924.75,924.75,924.75,924.75,0,0.00%,0,4864
11/25/2022,924.75,924.75,924.75,924.75,25.25,+2.81%,230,4864
11/23/2022,899.5,899.5,899.5,899.5,22.5,+2.57%,480,4800
11/22/2022,877,877,877,877,33.5,+3.97%,1780,5040
11/21/2022,843.5,843.5,843.5,843.5,-3.25,-0.38%,0,6475
11/18/2022,846.75,846.75,846.75,846.75,0,0.00%,0,6475
11/17/2022,846.75,846.75,846.75,846.75,-40.5,-4.56%,200,6475
11/16/2022,887.25,887.25,887.25,887.25,-13.5,-1.50%,40,6395
