Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/31/2020,644.75,644.75,644.75,644.75,0,0.00%,0,0
08/28/2020,644.75,644.75,644.75,644.75,0.75,+0.12%,0,916
08/27/2020,644,644,644,644,1,+0.16%,0,916
08/26/2020,643,643,643,643,1,+0.16%,0,916
08/25/2020,642,642,642,642,-2,-0.31%,0,916
08/24/2020,644,644,644,644,-1.25,-0.19%,0,916
08/21/2020,645.25,645.25,645.25,645.25,-4.25,-0.65%,0,916
08/20/2020,649.5,649.5,649.5,649.5,0,0.00%,0,916
08/19/2020,649.5,649.5,649.5,649.5,2.75,+0.43%,0,916
08/18/2020,646.75,646.75,646.75,646.75,3.25,+0.51%,0,916
08/17/2020,643.5,643.5,643.5,643.5,4.5,+0.70%,0,916
08/14/2020,639,639,639,639,-3.75,-0.58%,0,916
08/13/2020,642.75,642.75,642.75,642.75,5,+0.78%,0,916
08/12/2020,637.75,637.75,637.75,637.75,6.25,+0.99%,0,916
08/11/2020,631.5,631.5,631.5,631.5,-11,-1.71%,0,916
08/10/2020,642.5,642.5,642.5,642.5,-9.25,-1.42%,0,916
08/07/2020,651.75,651.75,651.75,651.75,-1.5,-0.23%,0,916
08/06/2020,653.25,653.25,653.25,653.25,11.25,+1.75%,0,916
08/05/2020,642,642,642,642,-8.5,-1.31%,0,916
08/04/2020,650.5,650.5,650.5,650.5,10.5,+1.64%,0,916
08/03/2020,640,640,640,640,13.5,+2.15%,0,916
07/31/2020,626.5,626.5,626.5,626.5,0,0.00%,0,916
07/30/2020,626.5,626.5,626.5,626.5,7,+1.13%,0,916
07/29/2020,619.5,619.5,619.5,619.5,10.75,+1.77%,0,916
07/28/2020,608.75,608.75,608.75,608.75,-12.5,-2.01%,80,916
07/27/2020,621.25,621.25,621.25,621.25,-22.5,-3.50%,0,956
07/24/2020,643.75,643.75,643.75,643.75,12.75,+2.02%,40,956
07/23/2020,631,631,631,631,10.5,+1.69%,237,956
07/22/2020,620.5,620.5,620.5,620.5,4,+0.65%,375,956
07/21/2020,616.5,616.5,616.5,616.5,-4.75,-0.76%,0,1022
07/20/2020,621.25,621.25,621.25,621.25,11.25,+1.84%,0,1022
07/17/2020,610,610,610,610,23.25,+3.96%,0,1022
07/16/2020,586.75,586.75,586.75,586.75,-3.5,-0.59%,10,1022
07/15/2020,590.25,590.25,590.25,590.25,12,+2.08%,66,1032
07/14/2020,578.25,578.25,578.25,578.25,16.25,+2.89%,0,1098
07/13/2020,562,562,562,562,1,+0.18%,0,1098
07/10/2020,561,561,561,561,3.5,+0.63%,0,1098
07/09/2020,557.5,557.5,557.5,557.5,-0.75,-0.13%,0,1098
07/08/2020,558.25,558.25,558.25,558.25,9,+1.64%,0,1098
07/07/2020,549.25,549.25,549.25,549.25,-6,-1.08%,0,1098
07/06/2020,555.25,555.25,555.25,555.25,7,+1.28%,20,1098
07/02/2020,548.25,548.25,548.25,548.25,9,+1.67%,360,1078
07/01/2020,539.25,539.25,539.25,539.25,7.25,+1.36%,0,1438
06/30/2020,532,532,532,532,-7.75,-1.44%,0,1438
06/29/2020,539.75,539.75,539.75,539.75,-6.25,-1.14%,0,1438
06/26/2020,546,546,546,546,-4.5,-0.82%,0,1438
06/25/2020,550.5,550.5,550.5,550.5,-12.5,-2.22%,0,1438
06/24/2020,563,563,563,563,-8,-1.40%,0,1438
06/23/2020,571,571,571,571,4.25,+0.75%,0,1438
06/22/2020,566.75,566.75,566.75,566.75,-5.75,-1.00%,0,1438
06/19/2020,572.5,572.5,572.5,572.5,22.75,+4.14%,0,1438
06/18/2020,549.75,549.75,549.75,549.75,4.25,+0.78%,0,1438
06/17/2020,545.5,545.5,545.5,545.5,-0.25,-0.05%,39,1438
06/16/2020,545.75,545.75,545.75,545.75,13.75,+2.58%,360,1477
06/15/2020,532,532,532,532,-12.25,-2.25%,0,1117
06/12/2020,544.25,544.25,544.25,544.25,-6.75,-1.23%,0,1117
06/11/2020,551,551,551,551,3,+0.55%,0,1117
06/10/2020,548,548,548,548,-5.5,-0.99%,0,1117
06/09/2020,553.5,553.5,553.5,553.5,5,+0.91%,0,1117
06/08/2020,548.5,548.5,548.5,548.5,0,0.00%,0,1117
06/05/2020,548.5,548.5,548.5,548.5,7.5,+1.39%,0,1117
06/04/2020,541,541,541,541,-15.25,-2.74%,10,1117
06/03/2020,556.25,556.25,556.25,556.25,14.5,+2.68%,0,1117
06/02/2020,541.75,541.75,541.75,541.75,12.75,+2.41%,0,1117
06/01/2020,529,529,529,529,3,+0.57%,0,1117
05/29/2020,526,526,526,526,5.75,+1.11%,0,1117
05/28/2020,520.25,520.25,520.25,520.25,-2.75,-0.53%,20,1117
05/27/2020,523,523,523,523,24.5,+4.91%,0,1137
05/26/2020,498.5,498.5,498.5,498.5,0,0.00%,0,1137
05/22/2020,498.5,498.5,498.5,498.5,-10.5,-2.06%,0,1137
05/21/2020,509,509,509,509,8.25,+1.65%,0,1137
05/20/2020,500.75,500.75,500.75,500.75,-5.5,-1.09%,0,1137
05/19/2020,506.25,506.25,506.25,506.25,9.25,+1.86%,0,1137
05/18/2020,497,497,497,497,7.75,+1.58%,0,1137
05/15/2020,489.25,489.25,489.25,489.25,11.5,+2.41%,0,1137
05/14/2020,477.75,477.75,477.75,477.75,-4,-0.83%,0,1137
05/13/2020,481.75,481.75,481.75,481.75,7,+1.47%,0,1137
05/12/2020,474.75,474.75,474.75,474.75,-2.5,-0.52%,0,1137
05/11/2020,477.25,477.25,477.25,477.25,0,0.00%,0,1137
05/08/2020,477.25,477.25,477.25,477.25,16.75,+3.64%,40,1137
05/07/2020,460.5,460.5,460.5,460.5,0,0.00%,0,1177
05/06/2020,460.5,460.5,460.5,460.5,-5,-1.07%,0,1177
05/05/2020,465.5,465.5,465.5,465.5,0.25,+0.05%,20,1177
05/04/2020,465.25,465.25,465.25,465.25,-20.75,-4.27%,0,1197
05/01/2020,486,486,486,486,0,0.00%,0,1197
04/30/2020,486,486,486,486,10.25,+2.15%,0,1197
04/29/2020,475.75,475.75,475.75,475.75,3.5,+0.74%,0,1197
04/28/2020,472.25,472.25,472.25,472.25,-1.5,-0.32%,0,1197
04/27/2020,473.75,473.75,473.75,473.75,-8.75,-1.81%,100,1197
04/24/2020,482.5,482.5,482.5,482.5,-9.75,-1.98%,40,1097
04/23/2020,492.25,492.25,492.25,492.25,16.5,+3.47%,40,1097
04/22/2020,475.75,475.75,475.75,475.75,7.75,+1.66%,0,1137
04/21/2020,468,468,468,468,-35.25,-7.00%,0,1137
04/20/2020,503.25,503.25,503.25,503.25,0,0.00%,40,1137
04/17/2020,503.25,503.25,503.25,503.25,7.5,+1.51%,20,1097
04/16/2020,495.75,495.75,495.75,495.75,-12,-2.36%,0,1117
04/15/2020,507.75,507.75,507.75,507.75,0.25,+0.05%,20,1117
04/14/2020,507.5,507.5,507.5,507.5,-4.25,-0.83%,0,1117
