Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/31/2019,488.5,488.5,488.5,488.5,-0.25,-0.05%,0,0
05/30/2019,488.75,488.75,488.75,488.75,-0.5,-0.10%,0,160
05/29/2019,489.25,489.25,489.25,489.25,1.25,+0.26%,0,160
05/28/2019,488,488,488,488,2.75,+0.57%,0,160
05/24/2019,485.25,485.25,485.25,485.25,-0.25,-0.05%,0,160
05/23/2019,485.5,485.5,485.5,485.5,-3.75,-0.77%,0,160
05/22/2019,489.25,489.25,489.25,489.25,0,0.00%,0,160
05/21/2019,489.25,489.25,489.25,489.25,-4.5,-0.91%,0,160
05/20/2019,493.75,493.75,493.75,493.75,0,0.00%,0,160
05/17/2019,493.75,493.75,493.75,493.75,-0.25,-0.05%,0,160
05/16/2019,494,494,494,494,8.5,+1.75%,0,160
05/15/2019,485.5,485.5,485.5,485.5,1.25,+0.26%,0,160
05/14/2019,484.25,484.25,484.25,484.25,4.25,+0.89%,0,160
05/13/2019,480,480,480,480,0,0.00%,0,160
05/10/2019,480,480,480,480,-4.25,-0.88%,0,160
05/09/2019,484.25,484.25,484.25,484.25,-6,-1.22%,0,160
05/08/2019,490.25,490.25,490.25,490.25,-0.5,-0.10%,0,160
05/07/2019,490.75,490.75,490.75,490.75,11.5,+2.40%,0,160
05/06/2019,479.25,479.25,479.25,479.25,-6.25,-1.29%,0,160
05/03/2019,485.5,485.5,485.5,485.5,-5.75,-1.17%,0,160
05/02/2019,491.25,491.25,491.25,491.25,-15.75,-3.11%,0,160
05/01/2019,507,507,507,507,0,0.00%,0,160
04/30/2019,507,507,507,507,-2.75,-0.54%,0,160
04/29/2019,509.75,509.75,509.75,509.75,-1.5,-0.29%,20,160
04/26/2019,511.25,511.25,511.25,511.25,-10.25,-1.97%,0,180
04/25/2019,521.5,521.5,521.5,521.5,-4,-0.76%,78,180
04/24/2019,525.5,525.5,525.5,525.5,0.75,+0.14%,94,258
04/23/2019,524.75,524.75,524.75,524.75,-0.25,-0.05%,0,352
04/22/2019,525,525,525,525,0.25,+0.05%,0,352
04/18/2019,524.75,524.75,524.75,524.75,-7.75,-1.46%,0,352
04/17/2019,532.5,532.5,532.5,532.5,8.75,+1.67%,0,352
04/16/2019,523.75,523.75,523.75,523.75,-1.5,-0.29%,0,352
04/15/2019,525.25,525.25,525.25,525.25,-4.5,-0.85%,0,352
04/12/2019,529.75,529.75,529.75,529.75,1.25,+0.24%,0,352
04/11/2019,528.5,528.5,528.5,528.5,-4.25,-0.80%,0,352
04/10/2019,532.75,532.75,532.75,532.75,-10.75,-1.98%,12,352
04/09/2019,543.5,543.5,543.5,543.5,3,+0.56%,0,340
04/08/2019,540.5,540.5,540.5,540.5,-6.75,-1.23%,0,340
04/05/2019,547.25,547.25,547.25,547.25,1.5,+0.27%,0,340
04/04/2019,545.75,545.75,545.75,545.75,6.25,+1.16%,0,340
04/03/2019,539.5,539.5,539.5,539.5,4.5,+0.84%,0,340
04/02/2019,535,535,535,535,7.25,+1.37%,0,340
04/01/2019,527.75,527.75,527.75,527.75,2.5,+0.48%,0,340
03/29/2019,525.25,525.25,525.25,525.25,-4.5,-0.85%,0,340
03/28/2019,529.75,529.75,529.75,529.75,-4,-0.75%,0,340
03/27/2019,533.75,533.75,533.75,533.75,0.5,+0.09%,0,340
03/26/2019,533.25,533.25,533.25,533.25,-2,-0.37%,0,340
03/25/2019,535.25,535.25,535.25,535.25,-9,-1.65%,0,340
03/22/2019,544.25,544.25,544.25,544.25,-2,-0.37%,0,340
03/21/2019,546.25,546.25,546.25,546.25,3.5,+0.64%,0,340
03/20/2019,542.75,542.75,542.75,542.75,8,+1.50%,0,340
03/19/2019,534.75,534.75,534.75,534.75,6,+1.13%,0,340
03/18/2019,528.75,528.75,528.75,528.75,-1,-0.19%,0,340
03/15/2019,529.75,529.75,529.75,529.75,3.5,+0.67%,0,340
03/14/2019,526.25,526.25,526.25,526.25,-3.25,-0.61%,0,340
03/13/2019,529.5,529.5,529.5,529.5,-3.75,-0.70%,40,340
03/12/2019,533.25,533.25,533.25,533.25,0.25,+0.05%,0,300
03/11/2019,533,533,533,533,-2,-0.37%,0,300
03/08/2019,535,535,535,535,-1.5,-0.28%,40,300
03/07/2019,536.5,536.5,536.5,536.5,-7,-1.29%,0,260
03/06/2019,543.5,543.5,543.5,543.5,-3.75,-0.69%,0,260
03/05/2019,547.25,547.25,547.25,547.25,3.75,+0.69%,0,260
03/04/2019,543.5,543.5,543.5,543.5,-10,-1.81%,0,260
03/01/2019,553.5,553.5,553.5,553.5,15.25,+2.83%,0,260
02/28/2019,538.25,538.25,538.25,538.25,1.25,+0.23%,0,260
02/27/2019,537,537,537,537,-8.75,-1.60%,0,260
02/26/2019,545.75,545.75,545.75,545.75,-7,-1.27%,0,260
02/25/2019,552.75,552.75,552.75,552.75,-5.5,-0.99%,0,260
02/22/2019,558.25,558.25,558.25,558.25,-4,-0.71%,0,260
02/21/2019,562.25,562.25,562.25,562.25,5,+0.90%,0,260
02/20/2019,557.25,557.25,557.25,557.25,1.25,+0.22%,0,260
02/19/2019,556,556,556,556,-2,-0.36%,0,260
02/15/2019,558,558,558,558,-6.75,-1.20%,0,260
02/14/2019,564.75,564.75,564.75,564.75,6.75,+1.21%,0,260
02/13/2019,558,558,558,558,0,0.00%,40,260
02/12/2019,558,558,558,558,-5,-0.89%,0,220
02/11/2019,563,563,563,563,-2.5,-0.44%,0,220
02/08/2019,565.5,565.5,565.5,565.5,-6.25,-1.09%,0,220
02/07/2019,571.75,571.75,571.75,571.75,1.5,+0.26%,0,220
02/06/2019,570.25,570.25,570.25,570.25,0,0.00%,0,220
02/05/2019,570.25,570.25,570.25,570.25,0,0.00%,0,220
02/04/2019,570.25,570.25,570.25,570.25,1.5,+0.26%,0,220
02/01/2019,568.75,568.75,568.75,568.75,0,0.00%,0,220
01/31/2019,568.75,568.75,568.75,568.75,3,+0.53%,0,220
01/30/2019,565.75,565.75,565.75,565.75,0.5,+0.09%,20,220
01/29/2019,565.25,565.25,565.25,565.25,-3,-0.53%,20,200
01/28/2019,568.25,568.25,568.25,568.25,6.5,+1.16%,0,220
01/25/2019,561.75,561.75,561.75,561.75,2,+0.36%,0,220
01/24/2019,559.75,559.75,559.75,559.75,4,+0.72%,0,220
01/23/2019,555.75,555.75,555.75,555.75,4.25,+0.77%,0,220
01/22/2019,551.5,551.5,551.5,551.5,4.5,+0.82%,40,220
01/18/2019,547,547,547,547,5.5,+1.02%,0,180
01/17/2019,541.5,541.5,541.5,541.5,2.75,+0.51%,0,180
01/16/2019,538.75,538.75,538.75,538.75,-2.25,-0.42%,0,180
01/15/2019,541,541,541,541,-0.25,-0.05%,0,180
01/14/2019,541.25,541.25,541.25,541.25,-7.25,-1.32%,0,180
01/11/2019,548.5,548.5,548.5,548.5,0.25,+0.05%,0,180
01/10/2019,548.25,548.25,548.25,548.25,1,+0.18%,0,180
01/09/2019,547.25,547.25,547.25,547.25,3.5,+0.64%,0,180
01/08/2019,543.75,543.75,543.75,543.75,2.5,+0.46%,0,180
01/07/2019,541.25,541.25,541.25,541.25,0,0.00%,0,180
01/04/2019,541.25,541.25,541.25,541.25,5.25,+0.98%,0,180
01/03/2019,536,536,536,536,-3.75,-0.69%,0,180
01/02/2019,539.75,539.75,539.75,539.75,7,+1.31%,0,180
12/31/2018,532.75,532.75,532.75,532.75,4.75,+0.90%,0,180
12/28/2018,528,528,528,528,5,+0.96%,0,180
12/27/2018,523,523,523,523,1.5,+0.29%,0,180
12/26/2018,521.5,521.5,521.5,521.5,-3.25,-0.62%,0,180
12/24/2018,524.75,524.75,524.75,524.75,-6.5,-1.22%,0,180
12/21/2018,531.25,531.25,531.25,531.25,-3.75,-0.70%,0,180
12/20/2018,535,535,535,535,1,+0.19%,0,180
12/19/2018,534,534,534,534,3.25,+0.61%,0,180
12/18/2018,530.75,530.75,530.75,530.75,4.75,+0.90%,0,180
12/17/2018,526,526,526,526,-3.25,-0.61%,0,180
12/14/2018,529.25,529.25,529.25,529.25,0.25,+0.05%,0,180
12/13/2018,529,529,529,529,0,0.00%,0,180
12/12/2018,529,529,529,529,4.25,+0.81%,0,180
12/11/2018,524.75,524.75,524.75,524.75,-7.5,-1.41%,40,180
12/10/2018,532.25,532.25,532.25,532.25,8.25,+1.57%,0,140
12/07/2018,524,524,524,524,-1.75,-0.33%,0,140
12/06/2018,525.75,525.75,525.75,525.75,-2.25,-0.43%,0,140
12/05/2018,528,528,528,528,-5.5,-1.03%,40,140
12/04/2018,533.5,533.5,533.5,533.5,8.25,+1.57%,0,100
