Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/29/2019,522.25,522.25,522.25,522.25,-0.25,-0.05%,0,0
03/28/2019,522.5,522.5,522.5,522.5,-0.5,-0.10%,0,672
03/27/2019,523,523,523,523,0,0.00%,0,672
03/26/2019,523,523,523,523,-0.25,-0.05%,0,672
03/25/2019,523.25,523.25,523.25,523.25,-1.75,-0.33%,0,672
03/22/2019,525,525,525,525,-0.5,-0.10%,0,672
03/21/2019,525.5,525.5,525.5,525.5,1.25,+0.24%,0,672
03/20/2019,524.25,524.25,524.25,524.25,3.25,+0.62%,0,672
03/19/2019,521,521,521,521,3.25,+0.63%,0,672
03/18/2019,517.75,517.75,517.75,517.75,4.75,+0.93%,0,672
03/15/2019,513,513,513,513,0,0.00%,0,672
03/14/2019,513,513,513,513,-3.5,-0.68%,0,672
03/13/2019,516.5,516.5,516.5,516.5,-4.5,-0.86%,0,672
03/12/2019,521,521,521,521,0.25,+0.05%,0,672
03/11/2019,520.75,520.75,520.75,520.75,-0.75,-0.14%,0,672
03/08/2019,521.5,521.5,521.5,521.5,-2.5,-0.48%,0,672
03/07/2019,524,524,524,524,-4.25,-0.80%,0,672
03/06/2019,528.25,528.25,528.25,528.25,-2,-0.38%,0,672
03/05/2019,530.25,530.25,530.25,530.25,2.25,+0.43%,188,672
03/04/2019,528,528,528,528,-9.5,-1.77%,0,860
03/01/2019,537.5,537.5,537.5,537.5,16.25,+3.12%,0,860
02/28/2019,521.25,521.25,521.25,521.25,-2.75,-0.52%,0,860
02/27/2019,524,524,524,524,-12.25,-2.28%,0,860
02/26/2019,536.25,536.25,536.25,536.25,-8.25,-1.52%,60,860
02/25/2019,544.5,544.5,544.5,544.5,-8.5,-1.54%,0,900
02/22/2019,553,553,553,553,-4.25,-0.76%,0,900
02/21/2019,557.25,557.25,557.25,557.25,5.25,+0.95%,0,900
02/20/2019,552,552,552,552,-1.5,-0.27%,0,900
02/19/2019,553.5,553.5,553.5,553.5,-3,-0.54%,0,900
02/15/2019,556.5,556.5,556.5,556.5,-6,-1.07%,0,900
02/14/2019,562.5,562.5,562.5,562.5,4.5,+0.81%,0,900
02/13/2019,558,558,558,558,0.75,+0.13%,0,900
02/12/2019,557.25,557.25,557.25,557.25,-4.25,-0.76%,0,900
02/11/2019,561.5,561.5,561.5,561.5,-5.5,-0.97%,0,900
02/08/2019,567,567,567,567,-6.75,-1.18%,0,900
02/07/2019,573.75,573.75,573.75,573.75,4.75,+0.83%,0,900
02/06/2019,569,569,569,569,0,0.00%,0,900
02/05/2019,569,569,569,569,0,0.00%,0,900
02/04/2019,569,569,569,569,0.5,+0.09%,320,900
02/01/2019,568.5,568.5,568.5,568.5,0,0.00%,0,900
01/31/2019,568.5,568.5,568.5,568.5,2.5,+0.44%,372,900
01/30/2019,566,566,566,566,1.75,+0.31%,0,980
01/29/2019,564.25,564.25,564.25,564.25,-5.25,-0.92%,0,980
01/28/2019,569.5,569.5,569.5,569.5,8.75,+1.56%,0,980
01/25/2019,560.75,560.75,560.75,560.75,1.25,+0.22%,0,980
01/24/2019,559.5,559.5,559.5,559.5,3.25,+0.58%,0,980
01/23/2019,556.25,556.25,556.25,556.25,3.75,+0.68%,0,980
01/22/2019,552.5,552.5,552.5,552.5,5.75,+1.05%,920,980
01/18/2019,546.75,546.75,546.75,546.75,6,+1.11%,0,180
01/17/2019,540.75,540.75,540.75,540.75,4,+0.75%,40,180
01/16/2019,536.75,536.75,536.75,536.75,-2.75,-0.51%,0,140
01/15/2019,539.5,539.5,539.5,539.5,0.5,+0.09%,0,140
01/14/2019,539,539,539,539,-8,-1.46%,0,140
01/11/2019,547,547,547,547,1,+0.18%,0,140
01/10/2019,546,546,546,546,-0.75,-0.14%,0,140
01/09/2019,546.75,546.75,546.75,546.75,4.5,+0.83%,0,140
01/08/2019,542.25,542.25,542.25,542.25,2,+0.37%,0,140
