Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/28/2019,482,482,482,482,0,0.00%,0,0
06/27/2019,482,482,482,482,0,0.00%,0,160
06/26/2019,482,482,482,482,-1,-0.21%,0,160
06/25/2019,483,483,483,483,-0.75,-0.16%,0,160
06/24/2019,483.75,483.75,483.75,483.75,-1.25,-0.26%,0,160
06/21/2019,485,485,485,485,0,0.00%,0,160
06/20/2019,485,485,485,485,-1.25,-0.26%,0,160
06/19/2019,486.25,486.25,486.25,486.25,2.75,+0.57%,0,160
06/18/2019,483.5,483.5,483.5,483.5,-1.75,-0.36%,0,160
06/17/2019,485.25,485.25,485.25,485.25,2.75,+0.57%,0,160
06/14/2019,482.5,482.5,482.5,482.5,0,0.00%,0,160
06/13/2019,482.5,482.5,482.5,482.5,6.25,+1.31%,0,160
06/12/2019,476.25,476.25,476.25,476.25,-6.75,-1.40%,0,160
06/11/2019,483,483,483,483,2.25,+0.47%,0,160
06/10/2019,480.75,480.75,480.75,480.75,-7,-1.44%,0,160
06/07/2019,487.75,487.75,487.75,487.75,-4,-0.81%,0,160
06/06/2019,491.75,491.75,491.75,491.75,0,0.00%,0,160
06/05/2019,491.75,491.75,491.75,491.75,0,0.00%,0,160
06/04/2019,491.75,491.75,491.75,491.75,7,+1.44%,0,160
06/03/2019,484.75,484.75,484.75,484.75,-7.5,-1.52%,0,160
05/31/2019,492.25,492.25,492.25,492.25,-3.5,-0.71%,0,160
05/30/2019,495.75,495.75,495.75,495.75,-4,-0.80%,0,160
05/29/2019,499.75,499.75,499.75,499.75,8.25,+1.68%,0,160
05/28/2019,491.5,491.5,491.5,491.5,12.75,+2.66%,0,160
05/24/2019,478.75,478.75,478.75,478.75,0,0.00%,0,160
05/23/2019,478.75,478.75,478.75,478.75,-11,-2.25%,154,160
05/22/2019,489.75,489.75,489.75,489.75,0,0.00%,0,314
05/21/2019,489.75,489.75,489.75,489.75,-10.5,-2.10%,58,314
05/20/2019,500.25,500.25,500.25,500.25,0,0.00%,0,372
05/17/2019,500.25,500.25,500.25,500.25,-1,-0.20%,0,372
05/16/2019,501.25,501.25,501.25,501.25,13.5,+2.77%,0,372
05/15/2019,487.75,487.75,487.75,487.75,1.75,+0.36%,0,372
05/14/2019,486,486,486,486,4,+0.83%,0,372
05/13/2019,482,482,482,482,0.25,+0.05%,0,372
05/10/2019,481.75,481.75,481.75,481.75,-6.5,-1.33%,0,372
05/09/2019,488.25,488.25,488.25,488.25,-8.25,-1.66%,0,372
05/08/2019,496.5,496.5,496.5,496.5,0.25,+0.05%,0,372
05/07/2019,496.25,496.25,496.25,496.25,11.5,+2.37%,0,372
05/06/2019,484.75,484.75,484.75,484.75,-7.25,-1.47%,0,372
05/03/2019,492,492,492,492,-5.5,-1.11%,0,372
05/02/2019,497.5,497.5,497.5,497.5,-15.5,-3.02%,0,372
05/01/2019,513,513,513,513,0,0.00%,0,372
04/30/2019,513,513,513,513,-1.75,-0.34%,0,372
04/29/2019,514.75,514.75,514.75,514.75,-2,-0.39%,0,372
04/26/2019,516.75,516.75,516.75,516.75,-8.75,-1.67%,0,372
04/25/2019,525.5,525.5,525.5,525.5,-3.75,-0.71%,0,372
04/24/2019,529.25,529.25,529.25,529.25,1.75,+0.33%,0,372
04/23/2019,527.5,527.5,527.5,527.5,-1.25,-0.24%,0,372
04/22/2019,528.75,528.75,528.75,528.75,2.25,+0.43%,0,372
04/18/2019,526.5,526.5,526.5,526.5,-7.5,-1.40%,0,372
04/17/2019,534,534,534,534,9.25,+1.76%,0,372
04/16/2019,524.75,524.75,524.75,524.75,-2,-0.38%,0,372
04/15/2019,526.75,526.75,526.75,526.75,-3.5,-0.66%,0,372
04/12/2019,530.25,530.25,530.25,530.25,0.5,+0.09%,0,372
04/11/2019,529.75,529.75,529.75,529.75,-4.25,-0.80%,0,372
04/10/2019,534,534,534,534,-10,-1.84%,12,372
